ins_id,age,agency,agency_type,commision,destination,distribution_channel,duration,gender,net_sales,product_name,claim
30128,57.0,JZI,Airlines,12.25,HONG KONG,Online,159.0,F,35.0,Basic Plan,0.0
34727,33.0,JZI,Airlines,7.7,PHILIPPINES,Online,22.0,M,22.0,Basic Plan,0.0
23940,48.0,ART,Airlines,9.97,UNITED ARAB EMIRATES,Online,9.0,M,28.5,24 Protect,0.0
45092,32.0,JZI,Airlines,6.3,THAILAND,Online,1.0,M,18.0,Basic Plan,0.0
40361,48.0,KML,Travel Agency,41.42,NETHERLANDS,Online,75.0,F,109.0,Value Plan,0.0
33361,74.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,11.0,M,15.0,Value Plan,0.0
39005,31.0,C2B,Airlines,63.21,SINGAPORE,Online,413.0,F,252.85,Annual Silver Plan,1.0
56140,60.0,C2B,Airlines,83.25,SINGAPORE,Online,388.0,M,333.0,Annual Gold Plan,1.0
24355,50.0,JZI,Airlines,6.3,MALAYSIA,Online,5.0,F,18.0,Basic Plan,0.0
21710,28.0,C2B,Airlines,5.53,SINGAPORE,Online,21.0,M,22.1,Bronze Plan,1.0
36770,36.0,C2B,Airlines,27.25,SINGAPORE,Online,55.0,F,109.0,Silver Plan,1.0
47745,33.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,50.0,M,15.0,Value Plan,0.0
40762,41.0,C2B,Airlines,15.0,SINGAPORE,Online,99.0,F,60.0,Bronze Plan,0.0
25131,58.0,JZI,Airlines,12.25,CHINA,Online,16.0,M,35.0,Basic Plan,0.0
38784,30.0,C2B,Airlines,8.63,SINGAPORE,Online,18.0,F,34.5,Bronze Plan,1.0
61192,44.0,LWC,Travel Agency,43.55,SWITZERLAND,Online,18.0,F,67.0,Single Trip Travel Protect Gold,0.0
37887,37.0,LWC,Travel Agency,18.85,HONG KONG,Online,4.0,F,29.0,Single Trip Travel Protect Gold,0.0
22139,44.0,JZI,Airlines,9.1,CHINA,Online,16.0,M,26.0,Basic Plan,0.0
15931,35.0,JZI,Airlines,7.7,THAILAND,Online,7.0,M,22.0,Basic Plan,0.0
25872,55.0,C2B,Airlines,46.96,SINGAPORE,Online,394.0,F,187.85,Annual Silver Plan,1.0
21908,52.0,RAB,Airlines,16.8,BRUNEI DARUSSALAM,Online,45.0,M,42.0,Value Plan,0.0
38248,33.0,JZI,Airlines,12.25,CHINA,Online,18.0,M,35.0,Basic Plan,0.0
51638,43.0,C2B,Airlines,6.3,SINGAPORE,Online,39.0,F,25.2,Bronze Plan,0.0
29827,27.0,C2B,Airlines,7.38,SINGAPORE,Online,17.0,F,29.5,Bronze Plan,0.0
60632,27.0,C2B,Airlines,12.13,SINGAPORE,Online,13.0,M,48.5,Silver Plan,1.0
25874,43.0,C2B,Airlines,63.21,SINGAPORE,Online,376.0,F,252.85,Annual Silver Plan,1.0
32876,36.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,M,252.85,Annual Silver Plan,1.0
42804,35.0,JZI,Airlines,9.1,CHINA,Online,54.0,M,26.0,Basic Plan,0.0
61438,44.0,C2B,Airlines,5.25,SINGAPORE,Online,7.0,F,21.0,Bronze Plan,0.0
56960,24.0,LWC,Travel Agency,50.7,UNITED KINGDOM,Online,22.0,M,78.0,Single Trip Travel Protect Silver,0.0
33794,53.0,C2B,Airlines,57.13,SINGAPORE,Online,104.0,F,228.5,Silver Plan,1.0
55106,118.0,JWT,Airlines,40.0,INDIA,Online,20.0,M,100.0,Value Plan,0.0
40073,28.0,C2B,Airlines,12.13,SINGAPORE,Online,29.0,F,48.5,Silver Plan,1.0
60001,49.0,JZI,Airlines,12.6,CHINA,Online,4.0,M,36.0,Value Plan,0.0
28072,35.0,C2B,Airlines,4.5,SINGAPORE,Online,29.0,F,18.0,Bronze Plan,1.0
22870,32.0,C2B,Airlines,4.39,SINGAPORE,Online,5.0,F,17.55,Bronze Plan,1.0
36290,52.0,C2B,Airlines,6.25,SINGAPORE,Online,7.0,M,25.0,Silver Plan,0.0
15512,34.0,C2B,Airlines,8.81,SINGAPORE,Online,10.0,F,35.25,Bronze Plan,0.0
38093,44.0,C2B,Airlines,4.25,SINGAPORE,Online,7.0,F,17.0,Bronze Plan,1.0
46519,61.0,C2B,Airlines,22.13,SINGAPORE,Online,74.0,F,88.5,Silver Plan,1.0
54520,26.0,C2B,Airlines,15.5,SINGAPORE,Online,52.0,M,62.0,Silver Plan,0.0
57756,51.0,C2B,Airlines,48.3,SINGAPORE,Online,365.0,F,193.2,Annual Silver Plan,1.0
41249,30.0,C2B,Airlines,22.13,SINGAPORE,Online,28.0,F,88.5,Silver Plan,1.0
24166,27.0,C2B,Airlines,97.25,SINGAPORE,Online,365.0,F,389.0,Annual Silver Plan,0.0
240,33.0,C2B,Airlines,4.39,SINGAPORE,Online,28.0,M,17.55,Bronze Plan,0.0
44565,118.0,JWT,Airlines,24.8,INDIA,Online,13.0,M,62.0,Value Plan,0.0
60220,35.0,JZI,Airlines,7.7,CHINA,Online,8.0,M,0.0,Basic Plan,0.0
41979,40.0,JZI,Airlines,12.25,CHINA,Online,8.0,F,35.0,Basic Plan,0.0
62802,28.0,C2B,Airlines,6.63,SINGAPORE,Online,13.0,F,26.5,Bronze Plan,0.0
36770,36.0,C2B,Airlines,27.25,SINGAPORE,Online,55.0,F,109.0,Silver Plan,1.0
32606,2.0,C2B,Airlines,4.63,SINGAPORE,Online,3.0,M,18.5,Silver Plan,0.0
20938,38.0,C2B,Airlines,46.96,SINGAPORE,Online,375.0,F,187.85,Annual Silver Plan,1.0
51115,44.0,JZI,Airlines,6.3,INDONESIA,Online,31.0,F,18.0,Basic Plan,1.0
22160,57.0,C2B,Airlines,46.96,SINGAPORE,Online,365.0,M,187.85,Annual Silver Plan,0.0
7239,50.0,JZI,Airlines,6.3,INDONESIA,Online,20.0,M,18.0,Basic Plan,0.0
48843,30.0,C2B,Airlines,48.3,SINGAPORE,Online,364.0,F,193.2,Annual Silver Plan,1.0
47220,28.0,C2B,Airlines,4.0,SINGAPORE,Online,65.0,M,16.0,Bronze Plan,0.0
58383,25.0,C2B,Airlines,54.0,SINGAPORE,Online,403.0,F,216.0,Annual Silver Plan,0.0
56300,33.0,C2B,Airlines,54.0,SINGAPORE,Online,395.0,M,216.0,Annual Silver Plan,0.0
29072,25.0,C2B,Airlines,4.25,SINGAPORE,Online,8.0,F,17.0,Bronze Plan,0.0
28595,62.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,M,252.85,Annual Silver Plan,1.0
31975,44.0,JZI,Airlines,7.7,HONG KONG,Online,4.0,F,22.0,Basic Plan,0.0
27280,38.0,C2B,Airlines,63.21,SINGAPORE,Online,386.0,F,252.85,Annual Silver Plan,1.0
19480,27.0,C2B,Airlines,5.53,SINGAPORE,Online,9.0,F,22.1,Bronze Plan,0.0
61619,27.0,JZI,Airlines,9.1,AUSTRALIA,Online,61.0,F,26.0,Basic Plan,0.0
45312,46.0,C2B,Airlines,24.75,SINGAPORE,Online,40.0,M,99.0,Bronze Plan,1.0
32215,34.0,C2B,Airlines,10.38,SINGAPORE,Online,116.0,M,41.5,Silver Plan,0.0
35408,61.0,TTW,Travel Agency,0.0,AUSTRALIA,Offline,364.0,F,86.0,Spouse or Parents Comprehensive Plan,0.0
61473,42.0,C2B,Airlines,83.25,SINGAPORE,Online,364.0,M,333.0,Annual Gold Plan,0.0
52088,14.0,TST,Travel Agency,10.5,MALAYSIA,Offline,31.0,M,30.0,Travel Cruise Protect,1.0
26051,57.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,F,252.85,Annual Silver Plan,1.0
61036,24.0,C2B,Airlines,4.8,SINGAPORE,Online,3.0,M,19.2,Bronze Plan,1.0
40521,26.0,LWC,Travel Agency,16.9,VIET NAM,Online,12.0,F,26.0,Single Trip Travel Protect Gold,0.0
55304,61.0,LWC,Travel Agency,166.53,UNITED STATES,Online,365.0,M,256.2,Annual Travel Protect Gold,1.0
5306,53.0,JZI,Airlines,7.7,MALAYSIA,Online,23.0,M,22.0,Basic Plan,0.0
37129,38.0,C2B,Airlines,13.63,SINGAPORE,Online,20.0,M,54.5,Silver Plan,0.0
24147,50.0,JZI,Airlines,15.75,CHINA,Online,14.0,F,45.0,Value Plan,0.0
55882,45.0,JZI,Airlines,7.7,INDIA,Online,23.0,M,22.0,Basic Plan,0.0
23784,27.0,C2B,Airlines,17.71,SINGAPORE,Online,14.0,M,70.85,Silver Plan,0.0
11165,36.0,JZI,Airlines,7.7,THAILAND,Online,5.0,M,22.0,Basic Plan,0.0
28595,62.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,M,252.85,Annual Silver Plan,1.0
28761,37.0,C2B,Airlines,10.89,SINGAPORE,Online,36.0,F,43.55,Silver Plan,0.0
15731,29.0,JZI,Airlines,6.3,PHILIPPINES,Online,12.0,F,18.0,Basic Plan,0.0
49752,28.0,C2B,Airlines,9.25,SINGAPORE,Online,8.0,M,37.0,Silver Plan,1.0
45718,26.0,C2B,Airlines,28.13,SINGAPORE,Online,91.0,M,112.5,Silver Plan,0.0
46287,27.0,C2B,Airlines,14.25,SINGAPORE,Online,13.0,F,57.0,Silver Plan,0.0
7079,27.0,JZI,Airlines,14.0,JAPAN,Online,52.0,F,40.0,Basic Plan,0.0
41249,30.0,C2B,Airlines,22.13,SINGAPORE,Online,28.0,F,88.5,Silver Plan,1.0
7100,72.0,C2B,Airlines,17.15,SINGAPORE,Online,33.0,M,68.6,Gold Plan,1.0
55922,69.0,C2B,Airlines,64.8,SINGAPORE,Online,368.0,F,259.2,Annual Silver Plan,1.0
40236,54.0,C2B,Airlines,9.75,SINGAPORE,Online,190.0,F,39.0,Silver Plan,0.0
31368,52.0,C2B,Airlines,5.88,SINGAPORE,Online,7.0,M,23.5,Bronze Plan,1.0
28765,28.0,C2B,Airlines,4.63,SINGAPORE,Online,17.0,F,18.5,Silver Plan,0.0
38793,42.0,C2B,Airlines,8.38,SINGAPORE,Online,9.0,M,33.5,Silver Plan,0.0
52393,32.0,C2B,Airlines,21.6,SINGAPORE,Online,66.0,F,86.4,Silver Plan,1.0
41057,62.0,C2B,Airlines,5.63,SINGAPORE,Online,24.0,F,22.5,Silver Plan,0.0
32484,57.0,JZI,Airlines,9.1,HONG KONG,Online,12.0,F,26.0,Basic Plan,0.0
39172,49.0,JZI,Airlines,7.7,PHILIPPINES,Online,5.0,M,22.0,Basic Plan,0.0
30489,50.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,F,252.85,Annual Silver Plan,1.0
7793,66.0,JZI,Airlines,6.3,MALAYSIA,Online,23.0,M,18.0,Basic Plan,0.0
41236,46.0,C2B,Airlines,15.0,SINGAPORE,Online,54.0,F,60.0,Bronze Plan,0.0
51087,118.0,JWT,Airlines,12.4,INDIA,Online,96.0,F,31.0,Value Plan,0.0
33995,48.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,M,252.85,Annual Silver Plan,0.0
15946,35.0,JZI,Airlines,33.6,CANADA,Online,164.0,M,96.0,Value Plan,1.0
58743,43.0,JZI,Airlines,12.25,CHINA,Online,17.0,M,35.0,Basic Plan,0.0
39497,50.0,C2B,Airlines,4.63,SINGAPORE,Online,5.0,F,18.5,Silver Plan,0.0
45857,28.0,C2B,Airlines,20.38,SINGAPORE,Online,29.0,M,81.5,Silver Plan,1.0
56280,40.0,C2B,Airlines,6.0,SINGAPORE,Online,30.0,F,24.0,Bronze Plan,0.0
61398,65.0,JZI,Airlines,7.7,THAILAND,Online,27.0,M,22.0,Basic Plan,0.0
34743,45.0,C2B,Airlines,7.38,SINGAPORE,Online,10.0,F,29.5,Bronze Plan,0.0
61424,41.0,C2B,Airlines,6.75,SINGAPORE,Online,17.0,F,27.0,Bronze Plan,1.0
36024,54.0,LWC,Travel Agency,209.95,UNITED STATES,Online,395.0,F,323.0,Annual Travel Protect Platinum,0.0
62963,30.0,C2B,Airlines,59.5,SINGAPORE,Online,158.0,F,238.0,Bronze Plan,1.0
35459,36.0,C2B,Airlines,8.88,SINGAPORE,Online,8.0,M,35.5,Silver Plan,1.0
43687,35.0,C2B,Airlines,54.0,SINGAPORE,Online,377.0,F,216.0,Annual Silver Plan,1.0
17042,41.0,C2B,Airlines,24.86,SINGAPORE,Online,235.0,M,99.45,Gold Plan,1.0
24156,48.0,C2B,Airlines,9.59,SINGAPORE,Online,12.0,M,38.35,Bronze Plan,0.0
57336,30.0,C2B,Airlines,9.75,SINGAPORE,Online,35.0,M,39.0,Silver Plan,0.0
54913,29.0,LWC,Travel Agency,166.53,UNITED STATES,Online,365.0,M,256.2,Annual Travel Protect Gold,0.0
28927,25.0,C2B,Airlines,15.5,SINGAPORE,Online,66.0,M,62.0,Bronze Plan,1.0
1556,50.0,JZI,Airlines,14.0,CHINA,Online,48.0,F,40.0,Basic Plan,0.0
39485,27.0,C2B,Airlines,7.5,SINGAPORE,Online,4.0,M,30.0,Silver Plan,1.0
758,25.0,JZI,Airlines,6.3,THAILAND,Online,1.0,F,18.0,Basic Plan,0.0
47997,27.0,C2B,Airlines,5.0,SINGAPORE,Online,19.0,F,20.0,Bronze Plan,0.0
31368,52.0,C2B,Airlines,5.88,SINGAPORE,Online,7.0,M,23.5,Bronze Plan,1.0
6377,51.0,JZI,Airlines,7.7,INDONESIA,Online,52.0,F,22.0,Basic Plan,0.0
62964,46.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,F,20.0,Bronze Plan,1.0
54144,48.0,KML,Travel Agency,10.64,INDONESIA,Online,17.0,F,28.0,Value Plan,1.0
52391,50.0,C2B,Airlines,11.88,SINGAPORE,Online,47.0,F,47.5,Silver Plan,0.0
33371,55.0,JZI,Airlines,10.5,THAILAND,Online,183.0,M,30.0,Basic Plan,0.0
33024,57.0,C2B,Airlines,3.38,SINGAPORE,Online,4.0,F,13.5,Bronze Plan,0.0
32835,118.0,ART,Airlines,17.85,HONG KONG,Online,18.0,M,51.0,Value Plan,0.0
62212,55.0,JZI,Airlines,7.7,CHINA,Online,37.0,M,22.0,Basic Plan,0.0
44444,31.0,C2B,Airlines,54.0,SINGAPORE,Online,365.0,F,216.0,Annual Silver Plan,1.0
56857,32.0,C2B,Airlines,4.0,SINGAPORE,Online,20.0,M,16.0,Bronze Plan,1.0
20344,32.0,C2B,Airlines,20.64,SINGAPORE,Online,24.0,F,82.55,Silver Plan,1.0
59128,35.0,JZI,Airlines,22.05,CHINA,Online,39.0,M,63.0,Basic Plan,0.0
55171,52.0,C2B,Airlines,7.38,SINGAPORE,Online,10.0,M,29.5,Silver Plan,1.0
36902,46.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,7.0,M,15.0,Value Plan,0.0
34160,47.0,JZI,Airlines,10.5,CAMBODIA,Online,13.0,M,30.0,Basic Plan,0.0
39623,48.0,KML,Travel Agency,14.44,INDONESIA,Online,53.0,F,38.0,Premier Plan,0.0
7261,29.0,C2B,Airlines,25.2,SINGAPORE,Online,50.0,M,100.8,Bronze Plan,0.0
36287,27.0,C2B,Airlines,6.25,SINGAPORE,Online,7.0,M,25.0,Silver Plan,1.0
57737,71.0,C2B,Airlines,18.0,SINGAPORE,Online,19.0,F,72.0,Bronze Plan,1.0
51646,39.0,C2B,Airlines,10.05,SINGAPORE,Online,14.0,M,40.2,Bronze Plan,0.0
24973,31.0,C2B,Airlines,63.21,SINGAPORE,Online,364.0,F,252.85,Annual Silver Plan,1.0
54013,38.0,C2B,Airlines,22.0,SINGAPORE,Online,51.0,F,88.0,Gold Plan,0.0
16148,37.0,C2B,Airlines,7.5,SINGAPORE,Online,2.0,M,30.0,Silver Plan,0.0
23,34.0,C2B,Airlines,23.5,SINGAPORE,Online,12.0,M,94.0,Bronze Plan,1.0
36586,29.0,C2B,Airlines,3.75,SINGAPORE,Online,6.0,F,15.0,Bronze Plan,0.0
38990,52.0,C2B,Airlines,10.5,SINGAPORE,Online,100.0,M,42.0,Silver Plan,1.0
38234,28.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,3.0,F,15.0,Value Plan,0.0
38812,47.0,C2B,Airlines,97.34,SINGAPORE,Online,366.0,M,389.35,Annual Gold Plan,1.0
10191,37.0,C2B,Airlines,112.31,SINGAPORE,Online,365.0,M,449.25,Annual Gold Plan,1.0
17305,38.0,C2B,Airlines,63.21,SINGAPORE,Online,366.0,M,252.85,Annual Silver Plan,1.0
43057,29.0,C2B,Airlines,8.13,SINGAPORE,Online,4.0,M,32.5,Bronze Plan,0.0
38117,47.0,C2B,Airlines,18.0,SINGAPORE,Online,21.0,F,72.0,Silver Plan,1.0
26911,32.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,F,252.85,Annual Silver Plan,1.0
1203,72.0,JZI,Airlines,7.7,VIET NAM,Online,7.0,M,22.0,Basic Plan,0.0
60253,37.0,C2B,Airlines,3.38,SINGAPORE,Online,3.0,F,13.5,Bronze Plan,1.0
38468,69.0,CSR,Travel Agency,9.57,THAILAND,Offline,77.0,F,29.0,Comprehensive Plan,1.0
36772,32.0,C2B,Airlines,21.13,SINGAPORE,Online,87.0,F,84.5,Silver Plan,1.0
46750,55.0,C2B,Airlines,5.63,SINGAPORE,Online,4.0,M,22.5,Silver Plan,0.0
39432,53.0,JZI,Airlines,12.25,INDIA,Online,13.0,M,35.0,Basic Plan,0.0
49409,28.0,C2B,Airlines,18.0,SINGAPORE,Online,108.0,F,72.0,Silver Plan,1.0
38472,81.0,C2B,Airlines,4.25,SINGAPORE,Online,41.0,F,17.0,Bronze Plan,0.0
53311,39.0,JZI,Airlines,6.3,VIET NAM,Online,11.0,M,18.0,Basic Plan,0.0
8681,118.0,JWT,Airlines,12.4,INDIA,Online,43.0,F,31.0,Value Plan,0.0
39253,118.0,JWT,Airlines,12.4,INDIA,Online,5.0,M,-31.0,Value Plan,0.0
7437,118.0,JWT,Airlines,12.4,INDIA,Online,9.0,M,31.0,Value Plan,0.0
32866,46.0,C2B,Airlines,4.63,SINGAPORE,Online,10.0,F,18.5,Silver Plan,0.0
45331,42.0,C2B,Airlines,36.0,SINGAPORE,Online,24.0,F,144.0,Silver Plan,1.0
55929,27.0,C2B,Airlines,40.25,SINGAPORE,Online,380.0,F,161.0,Annual Silver Plan,1.0
2899,32.0,C2B,Airlines,14.46,SINGAPORE,Online,22.0,F,57.85,Bronze Plan,0.0
53570,31.0,C2B,Airlines,4.0,SINGAPORE,Online,5.0,M,16.0,Bronze Plan,0.0
5976,28.0,JZI,Airlines,38.15,UNITED KINGDOM,Online,15.0,F,109.0,Value Plan,0.0
579,57.0,JZI,Airlines,9.1,MACAO,Online,8.0,M,26.0,Basic Plan,0.0
19197,41.0,C2B,Airlines,46.96,SINGAPORE,Online,369.0,M,187.85,Annual Silver Plan,0.0
39185,22.0,JZI,Airlines,6.3,INDONESIA,Online,3.0,M,18.0,Basic Plan,0.0
23,34.0,C2B,Airlines,23.5,SINGAPORE,Online,12.0,M,94.0,Bronze Plan,1.0
43371,26.0,C2B,Airlines,4.0,SINGAPORE,Online,23.0,F,16.0,Bronze Plan,0.0
401,77.0,CSR,Travel Agency,9.57,MALAYSIA,Offline,92.0,F,29.0,Comprehensive Plan,0.0
35076,65.0,C2B,Airlines,4.63,SINGAPORE,Online,5.0,F,18.5,Silver Plan,1.0
42641,28.0,C2B,Airlines,6.5,SINGAPORE,Online,41.0,M,26.0,Bronze Plan,1.0
37577,59.0,CSR,Travel Agency,9.57,THAILAND,Offline,54.0,M,29.0,Comprehensive Plan,0.0
24555,54.0,C2B,Airlines,63.21,SINGAPORE,Online,366.0,F,252.85,Annual Silver Plan,0.0
19861,61.0,JZI,Airlines,7.7,BRUNEI DARUSSALAM,Online,8.0,F,22.0,Basic Plan,0.0
58020,24.0,C2B,Airlines,15.0,SINGAPORE,Online,34.0,M,60.0,Bronze Plan,0.0
1053,58.0,JZI,Airlines,11.55,THAILAND,Online,100.0,M,33.0,Basic Plan,0.0
4695,118.0,JWT,Airlines,15.6,INDIA,Online,25.0,M,39.0,Value Plan,0.0
28079,28.0,C2B,Airlines,23.5,SINGAPORE,Online,42.0,F,94.0,Bronze Plan,1.0
19661,49.0,C2B,Airlines,97.34,SINGAPORE,Online,364.0,M,389.35,Annual Gold Plan,1.0
61622,23.0,JZI,Airlines,12.25,JAPAN,Online,83.0,F,35.0,Basic Plan,0.0
19884,49.0,C2B,Airlines,29.75,SINGAPORE,Online,22.0,M,119.0,Gold Plan,0.0
59351,26.0,C2B,Airlines,4.0,SINGAPORE,Online,7.0,F,16.0,Bronze Plan,0.0
54986,32.0,C2B,Airlines,14.13,SINGAPORE,Online,15.0,F,56.5,Silver Plan,0.0
30151,22.0,C2B,Airlines,11.75,SINGAPORE,Online,16.0,M,47.0,Bronze Plan,1.0
60051,36.0,C2B,Airlines,18.0,SINGAPORE,Online,62.0,F,72.0,Silver Plan,0.0
61984,24.0,CWT,Travel Agency,11.88,THAILAND,Online,35.0,F,19.8,Rental Vehicle Excess Insurance,0.0
52198,32.0,C2B,Airlines,83.25,SINGAPORE,Online,364.0,M,333.0,Annual Gold Plan,0.0
55375,21.0,C2B,Airlines,5.0,SINGAPORE,Online,9.0,M,20.0,Bronze Plan,1.0
38277,43.0,C2B,Airlines,2.88,SINGAPORE,Online,5.0,F,11.5,Bronze Plan,0.0
43051,30.0,C2B,Airlines,15.0,SINGAPORE,Online,24.0,F,60.0,Bronze Plan,0.0
53993,55.0,C2B,Airlines,4.0,SINGAPORE,Online,12.0,M,16.0,Bronze Plan,1.0
38093,44.0,C2B,Airlines,4.25,SINGAPORE,Online,7.0,F,17.0,Bronze Plan,1.0
45568,41.0,C2B,Airlines,7.38,SINGAPORE,Online,10.0,F,29.5,Silver Plan,0.0
52593,38.0,C2B,Airlines,5.25,SINGAPORE,Online,10.0,M,21.0,Bronze Plan,1.0
22613,48.0,JZI,Airlines,7.7,THAILAND,Online,85.0,M,22.0,Basic Plan,0.0
58011,39.0,C2B,Airlines,5.25,SINGAPORE,Online,6.0,F,21.0,Bronze Plan,1.0
48463,32.0,C2B,Airlines,54.0,SINGAPORE,Online,376.0,F,216.0,Annual Silver Plan,1.0
31807,31.0,C2B,Airlines,3.38,SINGAPORE,Online,7.0,M,13.5,Bronze Plan,0.0
55191,44.0,C2B,Airlines,54.0,SINGAPORE,Online,385.0,M,216.0,Annual Silver Plan,0.0
35070,30.0,C2B,Airlines,4.5,SINGAPORE,Online,6.0,F,18.0,Bronze Plan,0.0
23108,30.0,C2B,Airlines,63.21,SINGAPORE,Online,365.0,M,252.85,Annual Silver Plan,1.0
41442,43.0,C2B,Airlines,20.38,SINGAPORE,Online,45.0,F,81.5,Silver Plan,1.0
21911,47.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,14.0,M,15.0,Value Plan,0.0
56133,33.0,C2B,Airlines,54.0,SINGAPORE,Online,365.0,M,216.0,Annual Silver Plan,1.0
35227,24.0,C2B,Airlines,3.38,SINGAPORE,Online,5.0,F,13.5,Bronze Plan,1.0
60632,27.0,C2B,Airlines,12.13,SINGAPORE,Online,13.0,M,48.5,Silver Plan,1.0
35431,44.0,C2B,Airlines,4.5,SINGAPORE,Online,104.0,F,18.0,Bronze Plan,0.0
48008,37.0,C2B,Airlines,20.38,SINGAPORE,Online,27.0,M,81.5,Silver Plan,0.0
45707,25.0,C2B,Airlines,9.75,SINGAPORE,Online,16.0,F,39.0,Bronze Plan,0.0
12705,38.0,C2B,Airlines,72.94,SINGAPORE,Online,383.0,M,291.75,Annual Silver Plan,1.0
45291,53.0,JZI,Airlines,12.25,CHINA,Online,46.0,M,35.0,Basic Plan,1.0
49547,35.0,LWC,Travel Agency,132.99,CHINA,Online,365.0,F,204.6,Annual Travel Protect Gold,0.0
25642,46.0,JZI,Airlines,9.1,HONG KONG,Online,18.0,F,26.0,Basic Plan,0.0
2860,48.0,KML,Travel Agency,18.62,INDONESIA,Online,32.0,M,49.0,Premier Plan,0.0
33980,47.0,C2B,Airlines,13.63,SINGAPORE,Online,15.0,M,54.5,Silver Plan,0.0
57537,28.0,C2B,Airlines,4.0,SINGAPORE,Online,8.0,M,16.0,Bronze Plan,0.0
61842,28.0,C2B,Airlines,4.0,SINGAPORE,Online,3.0,M,16.0,Bronze Plan,0.0
28877,118.0,JWT,Airlines,28.8,INDIA,Online,24.0,M,72.0,Value Plan,0.0
50529,22.0,C2B,Airlines,6.75,SINGAPORE,Online,2.0,F,27.0,Bronze Plan,1.0
31158,29.0,RAB,Airlines,12.4,BRUNEI DARUSSALAM,Online,15.0,M,31.0,Value Plan,0.0
38448,51.0,JZI,Airlines,12.25,HONG KONG,Online,38.0,M,35.0,Basic Plan,0.0
22697,28.0,C2B,Airlines,97.34,SINGAPORE,Online,436.0,M,389.35,Annual Gold Plan,0.0
42200,23.0,C2B,Airlines,5.63,SINGAPORE,Online,8.0,M,22.5,Silver Plan,1.0
54508,28.0,C2B,Airlines,4.0,SINGAPORE,Online,9.0,F,16.0,Bronze Plan,0.0
50787,32.0,C2B,Airlines,99.9,SINGAPORE,Online,365.0,M,399.6,Annual Gold Plan,1.0
31382,34.0,C2B,Airlines,63.21,SINGAPORE,Online,380.0,M,252.85,Annual Silver Plan,1.0
12704,39.0,C2B,Airlines,24.5,SINGAPORE,Online,13.0,M,98.0,Gold Plan,0.0
52167,32.0,C2B,Airlines,5.25,SINGAPORE,Online,5.0,F,21.0,Bronze Plan,1.0
51822,49.0,JZI,Airlines,6.3,THAILAND,Online,6.0,M,18.0,Basic Plan,0.0
36770,36.0,C2B,Airlines,27.25,SINGAPORE,Online,55.0,F,109.0,Silver Plan,1.0
44040,48.0,ART,Airlines,8.49,VIET NAM,Online,20.0,M,24.26,24 Protect,0.0
34330,118.0,JWT,Airlines,20.0,INDIA,Online,26.0,M,50.0,Value Plan,0.0
3915,31.0,JZI,Airlines,23.45,UNITED KINGDOM,Online,56.0,F,67.0,Value Plan,0.0
61838,34.0,C2B,Airlines,4.8,SINGAPORE,Online,5.0,M,19.2,Bronze Plan,0.0
56497,26.0,C2B,Airlines,15.5,SINGAPORE,Online,15.0,F,62.0,Silver Plan,1.0
52393,32.0,C2B,Airlines,21.6,SINGAPORE,Online,66.0,F,86.4,Silver Plan,1.0
26188,55.0,JZI,Airlines,7.7,THAILAND,Online,10.0,M,22.0,Basic Plan,0.0
47948,33.0,LWC,Travel Agency,208.16,UNITED STATES,Online,368.0,M,320.25,Annual Travel Protect Gold,1.0
22456,40.0,JZI,Airlines,7.7,MALAYSIA,Online,29.0,M,22.0,Basic Plan,0.0
33442,25.0,C2B,Airlines,13.63,SINGAPORE,Online,13.0,M,54.5,Silver Plan,1.0
41458,26.0,C2B,Airlines,70.2,SINGAPORE,Online,398.0,M,280.8,Annual Silver Plan,1.0
49883,54.0,JZI,Airlines,7.7,INDIA,Online,18.0,M,22.0,Basic Plan,0.0
35841,58.0,JZI,Airlines,7.7,THAILAND,Online,27.0,F,22.0,Basic Plan,0.0
33223,36.0,C2B,Airlines,4.63,SINGAPORE,Online,12.0,F,18.5,Silver Plan,1.0
24734,19.0,JZI,Airlines,7.7,INDONESIA,Online,32.0,M,22.0,Basic Plan,0.0
49393,44.0,C2B,Airlines,4.0,SINGAPORE,Online,5.0,F,16.0,Bronze Plan,0.0
57498,26.0,JZI,Airlines,6.3,INDONESIA,Online,2.0,F,18.0,Basic Plan,0.0
43368,33.0,C2B,Airlines,10.0,SINGAPORE,Online,36.0,F,40.0,Bronze Plan,1.0
40873,33.0,RAB,Airlines,6.0,BRUNEI DARUSSALAM,Online,170.0,F,15.0,Value Plan,0.0
34179,22.0,C2B,Airlines,4.25,SINGAPORE,Online,6.0,M,17.0,Bronze Plan,0.0
