person_age,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status
33.0,131792.0,11,15000.0,11.49,0.11,5.0,691,Rejected
34.0,131650.0,11,15000.0,13.61,0.11,7.0,733,Rejected
33.0,131871.0,15,18400.0,12.41,0.14,8.0,715,Rejected
29.0,99969.0,9,7500.0,14.5,0.08,9.0,691,Approved
27.0,117390.0,2,8275.0,10.59,0.07,5.0,609,Approved
34.0,131915.0,11,6000.0,12.23,0.05,9.0,700,Rejected
28.0,131497.0,10,8000.0,11.12,0.06,6.0,561,Rejected
32.0,132315.0,9,12000.0,12.09,0.09,8.0,559,Rejected
32.0,35794.0,11,2000.0,8.49,0.06,8.0,719,Rejected
34.0,133098.0,10,10000.0,10.99,0.08,8.0,598,Rejected
27.0,48386.0,8,2000.0,7.9,0.04,6.0,592,Rejected
27.0,132853.0,4,3600.0,6.03,0.03,5.0,645,Rejected
28.0,41028.0,3,15000.0,11.01,0.37,6.0,641,Approved
29.0,133156.0,7,5000.0,9.91,0.04,9.0,630,Rejected
35.0,133018.0,13,9000.0,11.71,0.07,9.0,597,Rejected
27.0,133399.0,2,16000.0,7.9,0.12,7.0,649,Rejected
27.0,41483.0,6,15000.0,5.79,0.36,8.0,670,Approved
28.0,132915.0,5,6000.0,6.03,0.05,5.0,653,Rejected
28.0,132896.0,5,6000.0,10.65,0.05,8.0,661,Rejected
34.0,132848.0,10,20000.0,11.01,0.15,9.0,669,Rejected
27.0,50035.0,3,2000.0,7.49,0.04,9.0,660,Rejected
27.0,49956.0,0,2000.0,15.27,0.04,7.0,645,Rejected
33.0,51429.0,8,2000.0,14.65,0.04,10.0,678,Rejected
28.0,132566.0,4,17000.0,6.03,0.13,7.0,617,Rejected
30.0,133125.0,8,10000.0,10.65,0.08,8.0,686,Rejected
28.0,132898.0,6,22400.0,11.01,0.17,6.0,573,Rejected
30.0,132908.0,10,5000.0,11.01,0.04,10.0,583,Rejected
35.0,133107.0,13,10200.0,5.42,0.08,6.0,630,Rejected
28.0,51656.0,1,2000.0,11.49,0.04,5.0,639,Rejected
32.0,132618.0,12,10000.0,10.99,0.08,9.0,625,Rejected
33.0,51324.0,8,2000.0,11.01,0.04,9.0,642,Rejected
30.0,118646.0,6,9000.0,11.49,0.08,5.0,543,Approved
30.0,118761.0,9,35000.0,10.59,0.29,8.0,616,Approved
30.0,133167.0,5,4800.0,5.99,0.04,5.0,673,Rejected
30.0,118543.0,4,5200.0,16.49,0.04,6.0,611,Approved
31.0,132960.0,11,6000.0,11.99,0.05,7.0,696,Rejected
29.0,119014.0,3,7925.0,10.59,0.07,9.0,647,Approved
27.0,132944.0,7,15000.0,11.01,0.11,10.0,653,Rejected
33.0,132988.0,10,18000.0,6.99,0.14,9.0,565,Rejected
30.0,53656.0,9,2000.0,7.29,0.04,8.0,601,Rejected
31.0,100867.0,7,10000.0,11.01,0.1,5.0,654,Approved
,133027.0,8,12000.0,10.74,0.09,8.0,681,Rejected
34.0,132955.0,11,10000.0,7.29,0.08,10.0,537,Rejected
27.0,133145.0,1,30000.0,11.11,0.23,6.0,546,Rejected
32.0,132749.0,12,5600.0,10.74,0.04,7.0,576,Rejected
27.0,35282.0,2,13000.0,6.92,0.37,10.0,691,Rejected
32.0,133097.0,7,6700.0,6.92,0.05,7.0,599,Rejected
30.0,133049.0,8,6000.0,6.92,0.05,8.0,580,Rejected
28.0,133030.0,7,5000.0,17.51,0.04,10.0,598,Rejected
27.0,132826.0,4,10000.0,10.37,0.08,9.0,645,Rejected
28.0,132947.0,8,11000.0,5.79,0.08,7.0,679,Rejected
28.0,133082.0,4,15000.0,10.0,0.11,10.0,545,Rejected
,132933.0,10,12000.0,10.37,0.09,10.0,607,Rejected
30.0,132977.0,6,12000.0,10.74,0.09,8.0,696,Rejected
30.0,132743.0,5,25000.0,10.36,0.19,8.0,647,Rejected
30.0,56278.0,8,2000.0,6.99,0.04,8.0,641,Rejected
28.0,132911.0,9,15000.0,6.54,0.11,6.0,647,Rejected
33.0,56817.0,8,2000.0,14.65,0.04,6.0,682,Rejected
32.0,132994.0,12,9200.0,5.79,0.07,10.0,634,Rejected
27.0,132892.0,3,25000.0,11.01,0.19,6.0,591,Rejected
29.0,57692.0,7,2000.0,9.99,0.03,6.0,652,Rejected
33.0,133111.0,7,5000.0,7.51,0.04,7.0,594,Rejected
27.0,132910.0,6,25000.0,16.32,0.19,7.0,544,Rejected
30.0,133071.0,7,25000.0,11.12,0.19,9.0,678,Rejected
28.0,132925.0,6,3500.0,11.49,0.03,10.0,648,Rejected
31.0,58300.0,9,2000.0,10.65,0.03,6.0,718,Rejected
32.0,51255.0,10,2000.0,15.62,0.04,6.0,551,Approved
29.0,132817.0,11,12800.0,16.82,0.1,6.0,576,Rejected
28.0,133277.0,4,10750.0,11.86,0.08,9.0,629,Rejected
30.0,133139.0,6,12000.0,13.61,0.09,10.0,713,Rejected
28.0,133452.0,1,4800.0,7.51,0.04,9.0,675,Rejected
28.0,51745.0,7,2000.0,14.96,0.04,6.0,547,Approved
28.0,58445.0,7,2000.0,7.68,0.03,7.0,624,Rejected
29.0,133055.0,11,8500.0,7.51,0.06,10.0,658,Rejected
35.0,132966.0,9,6000.0,11.01,0.05,6.0,604,Rejected
,100928.0,5,12000.0,15.21,0.12,6.0,655,Approved
27.0,58859.0,4,2000.0,7.66,0.03,9.0,693,Rejected
27.0,61053.0,5,2000.0,10.99,0.03,5.0,648,Rejected
30.0,61383.0,11,2000.0,14.79,0.03,10.0,688,Rejected
27.0,53894.0,0,2000.0,11.49,0.04,10.0,637,Approved
,133147.0,13,23800.0,10.25,0.18,5.0,650,Rejected
34.0,60652.0,10,2000.0,11.48,0.03,5.0,634,Rejected
32.0,133102.0,6,23000.0,11.48,0.17,9.0,668,Rejected
35.0,133155.0,12,10000.0,8.59,0.08,6.0,682,Rejected
31.0,132980.0,10,5000.0,14.26,0.04,10.0,597,Rejected
30.0,132936.0,6,12000.0,13.57,0.09,7.0,653,Rejected
32.0,133133.0,9,9000.0,11.48,0.07,10.0,704,Rejected
31.0,41905.0,7,15000.0,9.88,0.36,6.0,603,Approved
27.0,132781.0,5,4800.0,7.74,0.04,7.0,644,Rejected
28.0,132878.0,6,12000.0,8.94,0.09,10.0,607,Rejected
29.0,43086.0,4,15000.0,7.9,0.35,10.0,666,Approved
31.0,132997.0,11,5000.0,14.96,0.04,9.0,706,Rejected
34.0,43221.0,15,15000.0,10.99,0.35,10.0,690,Approved
29.0,133041.0,7,15000.0,8.94,0.11,7.0,690,Rejected
,43243.0,6,15000.0,13.11,0.35,9.0,624,Approved
31.0,132871.0,11,6000.0,7.4,0.05,6.0,671,Rejected
29.0,43037.0,7,15000.0,13.22,0.35,5.0,521,Approved
28.0,132959.0,7,15000.0,16.32,0.11,5.0,593,Rejected
28.0,133077.0,4,5000.0,9.63,0.04,9.0,662,Rejected
29.0,101254.0,6,5000.0,16.95,0.05,6.0,643,Approved
32.0,118907.0,9,15000.0,10.95,0.13,5.0,579,Approved
35.0,132980.0,14,4000.0,13.79,0.03,6.0,667,Rejected
29.0,37021.0,7,15000.0,16.4,0.41,10.0,637,Approved
34.0,133196.0,11,6000.0,9.45,0.05,6.0,667,Rejected
31.0,132891.0,6,6000.0,9.51,0.05,9.0,570,Rejected
27.0,132641.0,5,2500.0,8.07,0.02,6.0,586,Rejected
28.0,132884.0,7,15000.0,11.01,0.11,6.0,651,Rejected
29.0,133050.0,11,12000.0,10.36,0.09,6.0,600,Rejected
27.0,132625.0,0,25000.0,12.73,0.19,6.0,660,Rejected
33.0,133060.0,12,12000.0,11.01,0.09,7.0,684,Rejected
28.0,133181.0,3,18000.0,12.17,0.14,10.0,654,Rejected
28.0,36928.0,5,15000.0,15.95,0.41,7.0,631,Approved
33.0,44629.0,10,15000.0,11.14,0.34,10.0,662,Approved
32.0,45249.0,10,15000.0,9.62,0.33,10.0,617,Approved
32.0,134038.0,12,10400.0,9.91,0.08,6.0,687,Rejected
32.0,44927.0,10,15000.0,10.62,0.33,8.0,671,Approved
31.0,133855.0,11,5150.0,6.62,0.04,6.0,645,Rejected
29.0,45695.0,5,15000.0,6.03,0.33,10.0,691,Approved
27.0,45923.0,5,15000.0,7.9,0.33,8.0,684,Approved
30.0,46045.0,7,15000.0,13.06,0.33,7.0,676,Approved
30.0,34543.0,9,14400.0,12.18,0.42,5.0,714,Rejected
29.0,135052.0,5,5000.0,14.27,0.04,6.0,687,Rejected
29.0,46632.0,7,15000.0,6.91,0.32,8.0,556,Approved
34.0,135525.0,9,3000.0,7.74,0.02,10.0,595,Rejected
27.0,46635.0,4,15000.0,12.73,0.32,10.0,669,Approved
33.0,46445.0,12,15000.0,6.17,0.32,9.0,600,Approved
27.0,135448.0,4,15000.0,13.49,0.11,8.0,732,Rejected
30.0,135063.0,10,12000.0,11.01,0.09,10.0,633,Rejected
30.0,135450.0,10,8000.0,16.02,0.06,10.0,627,Rejected
32.0,135491.0,10,14000.0,9.63,0.1,9.0,566,Rejected
28.0,121251.0,6,25000.0,11.01,0.21,6.0,569,Approved
27.0,135763.0,6,8000.0,6.17,0.06,8.0,659,Rejected
28.0,135215.0,7,15000.0,11.12,0.11,7.0,664,Rejected
29.0,135474.0,11,25000.0,14.61,0.18,5.0,669,Rejected
27.0,135781.0,4,13000.0,13.57,0.1,10.0,537,Rejected
34.0,135394.0,10,12800.0,8.94,0.09,6.0,657,Rejected
27.0,49019.0,4,15000.0,6.91,0.31,10.0,607,Approved
28.0,135623.0,5,6800.0,5.79,0.05,5.0,667,Rejected
34.0,49006.0,9,15000.0,11.01,0.31,6.0,598,Approved
32.0,135702.0,9,6000.0,5.42,0.04,10.0,688,Rejected
33.0,49162.0,11,15000.0,9.88,0.31,5.0,700,Approved
27.0,136165.0,3,10400.0,15.62,0.08,6.0,574,Rejected
29.0,135647.0,9,3000.0,13.35,0.02,10.0,600,Rejected
27.0,42006.0,3,15000.0,16.35,0.36,10.0,649,Approved
27.0,136130.0,5,24000.0,11.01,0.18,7.0,592,Rejected
33.0,136042.0,12,5000.0,12.69,0.04,5.0,660,Rejected
27.0,136498.0,6,19000.0,16.35,0.14,10.0,663,Rejected
29.0,136523.0,7,8000.0,7.49,0.06,8.0,670,Rejected
32.0,49446.0,11,15000.0,11.71,0.3,8.0,662,Approved
28.0,49234.0,5,15000.0,7.88,0.3,5.0,511,Approved
27.0,136301.0,6,6425.0,6.03,0.05,7.0,665,Rejected
33.0,136326.0,10,5000.0,13.49,0.04,9.0,577,Rejected
28.0,34295.0,6,6000.0,8.9,0.17,8.0,606,Rejected
27.0,50390.0,6,15000.0,8.49,0.3,8.0,588,Approved
,50090.0,7,15000.0,11.48,0.3,8.0,580,Approved
27.0,44152.0,6,15000.0,16.77,0.34,9.0,684,Approved
32.0,136577.0,11,15000.0,15.68,0.11,5.0,644,Rejected
32.0,136743.0,9,5000.0,11.01,0.04,6.0,630,Rejected
27.0,136812.0,4,15000.0,8.94,0.11,8.0,682,Rejected
28.0,136853.0,6,18000.0,12.99,0.13,6.0,665,Rejected
29.0,51296.0,8,15000.0,10.99,0.29,9.0,572,Approved
27.0,137264.0,6,2100.0,11.99,0.02,7.0,587,Rejected
34.0,137558.0,12,3000.0,6.39,0.02,8.0,593,Rejected
27.0,137630.0,3,7500.0,8.63,0.05,10.0,634,Rejected
33.0,138202.0,9,16000.0,16.77,0.12,5.0,724,Rejected
34.0,122786.0,13,7200.0,13.49,0.06,5.0,612,Approved
28.0,137879.0,8,8000.0,18.64,0.06,10.0,635,Rejected
30.0,137892.0,10,7200.0,6.03,0.05,8.0,593,Rejected
28.0,137487.0,2,12000.0,11.01,0.09,5.0,682,Rejected
28.0,137940.0,4,26000.0,8.49,0.19,5.0,647,Rejected
30.0,137795.0,6,9975.0,5.42,0.07,10.0,635,Rejected
28.0,33919.0,7,2000.0,11.12,0.06,8.0,562,Rejected
35.0,137682.0,12,7000.0,11.49,0.05,10.0,620,Rejected
27.0,137875.0,4,20000.0,13.06,0.15,8.0,715,Rejected
32.0,33980.0,8,5000.0,14.59,0.15,10.0,596,Rejected
29.0,137487.0,9,14000.0,11.01,0.1,6.0,620,Rejected
32.0,104801.0,7,20000.0,14.74,0.19,9.0,688,Approved
33.0,137596.0,9,21000.0,13.16,0.15,9.0,690,Rejected
28.0,138178.0,9,12000.0,7.29,0.09,6.0,621,Rejected
33.0,138059.0,10,20000.0,13.48,0.14,5.0,741,Rejected
30.0,138203.0,7,8000.0,8.94,0.06,7.0,606,Rejected
29.0,51781.0,8,15000.0,7.88,0.29,7.0,583,Approved
33.0,138903.0,13,7450.0,11.71,0.05,5.0,737,Rejected
31.0,139123.0,8,15000.0,6.92,0.11,8.0,643,Rejected
32.0,124941.0,12,33000.0,18.64,0.26,6.0,712,Approved
30.0,52326.0,5,15000.0,11.01,0.29,8.0,656,Approved
33.0,138906.0,10,14000.0,6.03,0.1,8.0,634,Rejected
28.0,139043.0,3,22000.0,7.51,0.16,7.0,625,Rejected
27.0,138978.0,4,14400.0,12.69,0.1,6.0,674,Rejected
29.0,139429.0,4,22000.0,12.69,0.16,10.0,635,Rejected
27.0,53690.0,4,15000.0,11.01,0.28,6.0,526,Approved
29.0,54109.0,5,15000.0,11.86,0.28,9.0,679,Approved
31.0,139111.0,11,10000.0,12.42,0.07,6.0,663,Rejected
27.0,54037.0,7,15000.0,11.48,0.28,5.0,662,Approved
28.0,54021.0,3,15000.0,11.01,0.28,10.0,662,Approved
32.0,54167.0,11,15000.0,16.49,0.28,5.0,675,Approved
28.0,139345.0,5,5000.0,7.51,0.04,8.0,674,Rejected
,54129.0,8,15000.0,7.88,0.28,9.0,724,Approved
29.0,139250.0,4,5000.0,6.03,0.04,9.0,617,Rejected
32.0,138765.0,4,7200.0,7.9,0.05,10.0,610,Rejected
28.0,139252.0,5,18500.0,11.01,0.13,7.0,677,Rejected
27.0,138976.0,5,1000.0,5.99,0.01,8.0,574,Rejected
33.0,139198.0,11,16800.0,5.42,0.12,6.0,588,Rejected
28.0,139147.0,5,28000.0,11.01,0.2,5.0,674,Rejected
28.0,138875.0,4,18000.0,10.59,0.13,10.0,643,Rejected
33.0,139205.0,11,10500.0,13.49,0.08,9.0,572,Rejected
27.0,138831.0,6,5000.0,8.49,0.04,6.0,699,Rejected
28.0,138866.0,5,25000.0,7.49,0.18,6.0,568,Rejected
29.0,138712.0,8,22000.0,15.23,0.16,7.0,638,Rejected
29.0,138939.0,7,8100.0,16.49,0.06,10.0,690,Rejected
27.0,138778.0,4,5000.0,11.01,0.04,5.0,689,Rejected
29.0,138867.0,5,35000.0,15.28,0.25,5.0,601,Rejected
29.0,138785.0,9,5600.0,13.43,0.04,8.0,692,Rejected
28.0,138858.0,5,4500.0,12.68,0.03,7.0,672,Rejected
27.0,139305.0,5,12000.0,7.29,0.09,6.0,659,Rejected
28.0,124160.0,6,20000.0,14.17,0.16,9.0,647,Approved
28.0,138960.0,4,18000.0,10.37,0.13,7.0,733,Rejected
27.0,138844.0,3,24000.0,11.01,0.17,7.0,553,Rejected
35.0,54864.0,13,15000.0,11.01,0.27,8.0,639,Approved
33.0,47897.0,12,15000.0,17.56,0.31,5.0,533,Approved
34.0,138749.0,10,6000.0,5.79,0.04,9.0,694,Rejected
31.0,138817.0,5,6500.0,13.98,0.05,9.0,643,Rejected
27.0,139037.0,2,8000.0,7.51,0.06,7.0,686,Rejected
33.0,139081.0,12,25000.0,11.86,0.18,8.0,635,Rejected
35.0,138972.0,14,7200.0,13.85,0.05,10.0,686,Rejected
29.0,139425.0,7,4000.0,13.48,0.03,10.0,624,Rejected
28.0,138905.0,6,16000.0,13.85,0.12,8.0,580,Rejected
27.0,139080.0,5,6300.0,6.76,0.05,10.0,659,Rejected
27.0,33366.0,5,6000.0,8.0,0.18,6.0,631,Rejected
33.0,138565.0,10,14400.0,11.14,0.1,5.0,684,Rejected
27.0,139040.0,5,9600.0,12.87,0.07,9.0,623,Rejected
29.0,138759.0,7,20000.0,13.79,0.14,6.0,654,Rejected
32.0,138672.0,14,20000.0,16.95,0.14,7.0,624,Rejected
28.0,138811.0,4,10000.0,8.0,0.07,8.0,693,Rejected
32.0,55160.0,8,15000.0,12.18,0.27,6.0,647,Approved
32.0,139169.0,12,10200.0,11.01,0.07,9.0,702,Rejected
34.0,55570.0,15,15000.0,11.48,0.27,9.0,690,Approved
29.0,139867.0,6,7000.0,6.62,0.05,8.0,648,Rejected
27.0,139951.0,6,10000.0,11.36,0.07,7.0,654,Rejected
27.0,140073.0,2,18000.0,7.49,0.13,10.0,577,Rejected
28.0,140407.0,6,12000.0,13.49,0.09,6.0,696,Rejected
27.0,140273.0,6,6000.0,7.29,0.04,7.0,547,Rejected
28.0,140119.0,8,14000.0,7.51,0.1,6.0,688,Rejected
27.0,57528.0,3,15000.0,8.49,0.26,10.0,513,Approved
32.0,140293.0,11,21600.0,10.62,0.15,9.0,670,Rejected
28.0,139976.0,2,25000.0,12.18,0.18,10.0,632,Rejected
27.0,35722.0,4,1800.0,13.23,0.05,5.0,558,Approved
33.0,140218.0,12,15000.0,12.84,0.11,7.0,685,Rejected
33.0,140368.0,10,8200.0,13.85,0.06,9.0,642,Rejected
31.0,140083.0,6,6775.0,8.59,0.05,10.0,596,Rejected
29.0,40719.0,5,1800.0,12.53,0.04,8.0,556,Rejected
32.0,126274.0,8,24000.0,8.9,0.19,5.0,644,Approved
35.0,32873.0,11,6600.0,5.99,0.2,8.0,622,Rejected
30.0,140906.0,7,15000.0,14.79,0.11,7.0,606,Rejected
29.0,43008.0,5,1800.0,5.42,0.04,7.0,560,Rejected
29.0,141252.0,7,7800.0,8.9,0.06,8.0,708,Rejected
33.0,141249.0,8,20000.0,6.17,0.14,6.0,694,Rejected
31.0,141447.0,9,3600.0,6.91,0.03,5.0,585,Rejected
33.0,141314.0,9,18000.0,11.01,0.13,8.0,644,Rejected
34.0,44313.0,15,1800.0,14.22,0.04,9.0,622,Rejected
30.0,141911.0,10,13500.0,8.49,0.1,7.0,642,Rejected
29.0,141988.0,5,20000.0,6.17,0.14,9.0,606,Rejected
30.0,141645.0,6,17500.0,7.37,0.12,6.0,653,Rejected
31.0,141829.0,9,21000.0,13.49,0.15,5.0,625,Rejected
29.0,141838.0,9,14400.0,12.99,0.1,6.0,654,Rejected
33.0,33040.0,10,7000.0,11.36,0.21,9.0,546,Rejected
27.0,142553.0,4,12500.0,6.17,0.09,7.0,617,Rejected
27.0,142447.0,4,16000.0,7.9,0.11,10.0,656,Rejected
,142321.0,10,6000.0,12.69,0.04,9.0,632,Rejected
27.0,142650.0,1,10000.0,6.17,0.07,6.0,633,Rejected
30.0,142560.0,7,5000.0,13.92,0.04,9.0,646,Rejected
28.0,58695.0,4,15000.0,11.01,0.26,7.0,590,Approved
29.0,142831.0,6,3500.0,13.49,0.02,6.0,552,Rejected
29.0,143442.0,5,35000.0,7.9,0.24,8.0,673,Rejected
,143310.0,1,15000.0,6.91,0.1,9.0,652,Rejected
28.0,58735.0,6,15000.0,11.99,0.26,7.0,636,Approved
27.0,144175.0,5,8800.0,11.01,0.06,7.0,663,Rejected
34.0,32380.0,9,6000.0,12.42,0.19,8.0,602,Rejected
28.0,143699.0,9,5325.0,10.38,0.04,7.0,532,Rejected
30.0,143938.0,8,25000.0,12.73,0.17,8.0,696,Rejected
29.0,32266.0,8,4500.0,11.71,0.14,5.0,657,Rejected
32.0,143799.0,12,18000.0,10.99,0.13,7.0,590,Rejected
27.0,143477.0,4,5000.0,7.51,0.03,5.0,526,Rejected
34.0,144083.0,12,6000.0,11.01,0.04,10.0,715,Rejected
32.0,143979.0,9,9000.0,13.47,0.06,7.0,676,Rejected
27.0,129772.0,4,24000.0,20.0,0.18,10.0,690,Approved
29.0,144399.0,10,6800.0,13.16,0.05,10.0,742,Rejected
29.0,145281.0,4,5000.0,9.32,0.03,5.0,651,Rejected
30.0,144597.0,9,9500.0,8.94,0.07,10.0,610,Rejected
33.0,145040.0,9,14050.0,8.9,0.1,7.0,664,Rejected
,145174.0,12,8000.0,8.9,0.06,6.0,622,Rejected
27.0,145242.0,3,17000.0,6.03,0.12,5.0,560,Rejected
34.0,32170.0,16,3000.0,8.49,0.09,9.0,689,Rejected
28.0,32535.0,6,2500.0,7.49,0.08,8.0,710,Rejected
,58247.0,4,15000.0,11.36,0.26,8.0,646,Approved
29.0,144676.0,9,16000.0,12.42,0.11,9.0,642,Rejected
29.0,145174.0,7,35000.0,8.9,0.24,7.0,624,Rejected
29.0,145058.0,7,28000.0,7.9,0.19,8.0,668,Rejected
29.0,145341.0,6,20000.0,11.71,0.14,5.0,627,Rejected
29.0,51643.0,8,15000.0,14.25,0.29,9.0,511,Approved
28.0,59091.0,7,15000.0,12.99,0.25,7.0,593,Approved
28.0,59279.0,5,15000.0,12.87,0.25,8.0,627,Approved
27.0,144848.0,7,20000.0,10.65,0.14,8.0,604,Rejected
29.0,145237.0,6,12000.0,10.65,0.08,9.0,635,Rejected
30.0,59217.0,11,15000.0,10.75,0.25,9.0,669,Approved
29.0,144848.0,6,7000.0,11.01,0.05,8.0,650,Rejected
27.0,144533.0,7,15000.0,13.49,0.1,6.0,533,Rejected
30.0,53981.0,8,15000.0,13.24,0.28,7.0,665,Approved
33.0,144764.0,11,2000.0,12.69,0.01,9.0,538,Rejected
27.0,60763.0,4,15000.0,16.77,0.25,5.0,578,Rejected
29.0,145388.0,5,5000.0,9.91,0.03,7.0,673,Rejected
29.0,145108.0,6,6900.0,10.65,0.05,6.0,613,Rejected
27.0,145242.0,6,10000.0,6.62,0.07,10.0,605,Rejected
31.0,145190.0,12,12000.0,6.03,0.08,6.0,727,Rejected
30.0,145138.0,6,11000.0,6.03,0.08,5.0,651,Rejected
34.0,145151.0,7,7100.0,8.9,0.05,8.0,699,Rejected
31.0,145277.0,10,28000.0,8.9,0.19,9.0,684,Rejected
27.0,145229.0,4,7000.0,7.49,0.05,9.0,620,Rejected
35.0,144943.0,11,8000.0,11.01,0.06,10.0,591,Rejected
28.0,144977.0,5,5000.0,10.65,0.03,6.0,565,Rejected
32.0,144823.0,12,28250.0,16.77,0.2,9.0,648,Rejected
34.0,145139.0,8,4200.0,12.69,0.03,6.0,516,Rejected
27.0,145092.0,3,20000.0,7.51,0.14,6.0,632,Rejected
29.0,144968.0,8,20000.0,12.42,0.14,6.0,686,Rejected
34.0,31973.0,9,10000.0,8.94,0.31,9.0,683,Rejected
28.0,61401.0,5,15000.0,7.49,0.24,6.0,676,Rejected
27.0,145158.0,1,4800.0,10.99,0.03,10.0,537,Rejected
34.0,144967.0,12,7800.0,10.99,0.05,9.0,726,Rejected
30.0,145369.0,8,6000.0,10.99,0.04,7.0,662,Rejected
30.0,145326.0,4,7200.0,9.99,0.05,9.0,641,Rejected
28.0,145271.0,3,14500.0,5.42,0.1,8.0,680,Rejected
27.0,145002.0,5,14000.0,11.99,0.1,10.0,667,Rejected
32.0,130375.0,13,8400.0,15.99,0.06,7.0,693,Approved
30.0,53862.0,7,15000.0,6.54,0.28,5.0,620,Approved
29.0,145104.0,7,18000.0,11.49,0.12,10.0,607,Rejected
30.0,145284.0,7,15000.0,11.01,0.1,8.0,638,Rejected
28.0,111631.0,9,10000.0,16.89,0.09,8.0,622,Approved
31.0,144607.0,11,7500.0,10.99,0.05,9.0,627,Rejected
27.0,144867.0,6,8000.0,5.99,0.06,6.0,676,Rejected
30.0,145150.0,8,3000.0,11.49,0.02,8.0,671,Rejected
30.0,130583.0,10,4925.0,11.01,0.04,9.0,672,Approved
31.0,144931.0,8,20000.0,7.49,0.14,6.0,665,Rejected
28.0,145223.0,5,8000.0,15.62,0.06,7.0,702,Rejected
30.0,145301.0,8,15000.0,10.99,0.1,6.0,702,Rejected
31.0,130703.0,10,35000.0,13.49,0.27,10.0,649,Approved
27.0,60895.0,6,15000.0,13.16,0.25,9.0,669,Rejected
34.0,61085.0,13,15000.0,12.72,0.25,9.0,661,Rejected
35.0,145413.0,12,8850.0,10.99,0.06,7.0,682,Rejected
33.0,144957.0,11,4500.0,5.99,0.03,5.0,704,Rejected
28.0,60970.0,6,15000.0,10.28,0.25,5.0,613,Rejected
32.0,145411.0,9,6600.0,7.49,0.05,7.0,692,Rejected
27.0,144971.0,5,7000.0,5.99,0.05,5.0,658,Rejected
29.0,144999.0,10,7000.0,8.49,0.05,7.0,698,Rejected
28.0,145195.0,7,14400.0,10.74,0.1,10.0,564,Rejected
30.0,145100.0,7,10000.0,13.06,0.07,8.0,499,Rejected
33.0,145171.0,9,6000.0,6.92,0.04,8.0,670,Rejected
29.0,144889.0,8,8000.0,11.11,0.06,10.0,627,Rejected
33.0,145059.0,10,14000.0,7.29,0.1,8.0,594,Rejected
29.0,144996.0,4,5000.0,5.42,0.03,9.0,634,Rejected
30.0,145234.0,8,9600.0,7.66,0.07,9.0,622,Rejected
28.0,144617.0,8,5000.0,13.06,0.03,5.0,607,Rejected
28.0,144796.0,3,10000.0,5.42,0.07,6.0,666,Rejected
32.0,62580.0,9,15000.0,20.0,0.24,5.0,728,Rejected
34.0,145393.0,16,20000.0,10.37,0.14,10.0,702,Rejected
27.0,145060.0,4,18000.0,10.74,0.12,6.0,623,Rejected
30.0,145080.0,8,18400.0,9.63,0.13,9.0,659,Rejected
29.0,30888.0,4,6500.0,13.49,0.21,9.0,542,Rejected
29.0,31031.0,6,10000.0,13.49,0.32,5.0,514,Rejected
28.0,111030.0,4,20000.0,15.28,0.18,6.0,613,Approved
30.0,144599.0,10,6000.0,5.42,0.04,9.0,549,Rejected
30.0,145098.0,10,8000.0,10.37,0.06,9.0,628,Rejected
33.0,144975.0,11,15000.0,5.79,0.1,9.0,681,Rejected
27.0,62850.0,3,15000.0,10.99,0.24,6.0,648,Rejected
29.0,144968.0,4,5000.0,14.09,0.03,6.0,607,Rejected
27.0,145042.0,2,8000.0,12.61,0.06,9.0,642,Rejected
34.0,144497.0,11,16800.0,6.91,0.12,6.0,726,Rejected
30.0,144687.0,9,4800.0,10.36,0.03,8.0,669,Rejected
29.0,144872.0,8,10000.0,6.17,0.07,8.0,500,Rejected
32.0,145010.0,13,2000.0,11.01,0.01,5.0,711,Rejected
28.0,145131.0,4,22000.0,13.72,0.15,6.0,687,Rejected
34.0,130213.0,13,25000.0,20.0,0.19,8.0,604,Approved
27.0,144960.0,7,7000.0,7.14,0.05,10.0,703,Rejected
33.0,144663.0,9,6000.0,7.14,0.04,10.0,472,Rejected
31.0,145605.0,12,25000.0,16.32,0.17,7.0,620,Rejected
30.0,145005.0,3,14000.0,7.88,0.1,6.0,526,Rejected
32.0,145000.0,9,5600.0,10.75,0.04,10.0,691,Rejected
28.0,145514.0,4,3600.0,14.84,0.02,9.0,665,Rejected
32.0,64437.0,8,15000.0,16.29,0.23,6.0,683,Rejected
32.0,144700.0,10,8000.0,7.51,0.06,7.0,635,Rejected
28.0,145209.0,5,20000.0,11.01,0.14,5.0,613,Rejected
29.0,145036.0,9,23000.0,11.49,0.16,5.0,697,Rejected
33.0,29963.0,9,1600.0,8.88,0.05,6.0,663,Rejected
28.0,29521.0,8,1600.0,15.05,0.05,5.0,674,Approved
27.0,144956.0,1,8400.0,7.14,0.06,8.0,562,Rejected
30.0,144931.0,9,5000.0,10.38,0.03,9.0,644,Rejected
27.0,145079.0,3,25000.0,15.95,0.17,9.0,650,Rejected
33.0,30996.0,10,1600.0,16.69,0.05,6.0,595,Approved
32.0,145077.0,10,25000.0,10.99,0.17,6.0,623,Rejected
29.0,145161.0,6,12000.0,13.48,0.08,7.0,668,Rejected
27.0,145141.0,5,7000.0,6.76,0.05,5.0,640,Rejected
29.0,144660.0,7,9000.0,10.25,0.06,10.0,621,Rejected
