ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W6030,32.0,54,1.5,31.0,partly cloudy,1006.9,1,Spring,6.5,inland,Cloudy
W8907,15.0,59,13.5,14.0,partly cloudy,1010.47,1,Winter,8.0,coastal,Cloudy
W4278,-7.0,88,2.5,62.0,overcast,996.46,0,Winter,2.5,mountain,Snowy
W6445,-5.0,97,6.0,51.0,partly cloudy,984.17,1,Winter,1.5,mountain,Snowy
W4819,41.0,43,4.0,63.0,overcast,1044.04,12,Winter,12.5,mountain,Snowy
W6218,-1.0,89,13.5,63.0,partly cloudy,984.25,0,Winter,2.0,mountain,Snowy
W7496,-10.0,25,11.0,96.0,cloudy,803.02,8,Spring,4.0,mountain,Cloudy
W7752,44.0,99,14.0,100.0,overcast,1009.86,2,Autumn,3.5,inland,Rainy
W8914,22.0,25,1.5,15.0,clear,1018.2,8,Summer,8.0,mountain,Sunny
W10326,17.0,72,17.5,98.0,overcast,1014.75,1,Winter,1.0,coastal,Rainy
W9259,37.0,59,5.0,9.0,partly cloudy,1013.31,9,Winter,6.0,mountain,Sunny
W7169,13.0,69,1.5,32.0,partly cloudy,1005.33,4,Autumn,5.0,coastal,Cloudy
W2033,22.0,98,16.5,59.0,partly cloudy,1008.4,0,Autumn,2.5,coastal,Rainy
W6694,4.0,78,15.0,62.0,overcast,997.87,0,Winter,2.5,mountain,Snowy
W8053,1.0,100,13.0,96.0,overcast,986.26,11,Winter,2.5,inland,Snowy
W3682,58.0,91,12.0,95.0,clear,1025.82,11,Spring,9.0,coastal,Sunny
W9532,25.0,74,13.5,47.0,overcast,1012.54,1,Autumn,5.0,inland,Cloudy
W1259,25.0,28,0.0,0.0,clear,1018.63,7,Spring,7.5,mountain,Sunny
W9011,23.0,79,9.0,40.0,partly cloudy,1006.52,3,Spring,6.0,mountain,Cloudy
W12530,19.0,56,3.0,22.0,partly cloudy,1008.09,2,Summer,8.0,coastal,Cloudy
W1724,1.0,61,2.5,89.0,overcast,993.16,1,Winter,3.5,inland,Snowy
W3459,21.0,68,4.5,0.0,clear,1017.24,7,Spring,8.0,inland,Sunny
W3439,21.0,26,2.5,3.0,clear,1011.68,8,Summer,5.0,mountain,Sunny
W901,26.0,51,4.5,46.0,overcast,903.58,2,Summer,0.5,mountain,Sunny
W10939,41.0,20,1.0,3.0,partly cloudy,1014.94,9,Winter,5.5,mountain,Sunny
W5099,13.0,97,19.0,86.0,overcast,1015.89,1,Summer,4.5,mountain,Rainy
W7517,20.0,69,2.5,36.0,partly cloudy,1015.55,2,Winter,7.0,inland,Cloudy
W13033,21.0,30,1.5,19.0,partly cloudy,1029.41,5,Spring,8.0,mountain,Sunny
W5406,15.0,72,7.0,62.0,overcast,1008.17,0,Summer,3.0,inland,Rainy
W2860,30.0,62,10.5,93.0,overcast,1003.56,2,Autumn,3.0,inland,Rainy
W7123,32.0,91,5.5,100.0,partly cloudy,1024.13,14,Winter,7.0,mountain,Sunny
W392,23.0,25,10.0,15.0,clear,1016.92,7,Spring,8.5,mountain,Sunny
W2600,-4.0,92,13.0,74.0,overcast,995.0,0,Winter,4.0,mountain,Snowy
W10057,-5.0,77,8.0,18.0,partly cloudy,1153.56,14,Summer,19.0,coastal,Cloudy
W8798,30.0,76,10.0,41.0,overcast,1005.59,3,Summer,5.5,mountain,Cloudy
W2487,16.0,79,12.5,67.0,overcast,1019.59,1,Spring,4.5,inland,Rainy
W10737,30.0,58,1.5,24.0,partly cloudy,1013.3,1,Summer,8.0,mountain,Cloudy
W7772,32.0,72,6.0,27.0,overcast,1016.73,3,Spring,9.0,coastal,Cloudy
W11446,-5.0,62,12.0,66.0,overcast,988.72,0,Winter,2.5,mountain,Snowy
W12038,18.0,65,8.0,10.0,cloudy,803.84,11,Winter,16.0,inland,Snowy
W8428,2.0,83,15.5,98.0,overcast,994.72,1,Winter,4.0,mountain,Snowy
W12614,24.0,73,9.0,73.0,partly cloudy,1003.54,9,Autumn,6.5,coastal,Cloudy
W12411,77.0,106,33.0,95.0,overcast,992.06,9,Winter,2.5,coastal,Rainy
W4307,11.0,51,3.5,48.0,partly cloudy,1005.11,1,Winter,6.5,coastal,Cloudy
W4325,42.0,51,5.5,5.0,clear,1018.62,11,Autumn,6.5,mountain,Sunny
W1147,-6.0,85,4.5,92.0,overcast,993.68,1,Winter,3.5,inland,Snowy
W11103,0.0,60,18.5,87.0,overcast,985.55,0,Winter,3.5,inland,Snowy
W10354,-6.0,70,9.0,71.0,overcast,982.11,1,Winter,1.5,inland,Snowy
W3804,-14.0,75,2.5,63.0,partly cloudy,995.24,8,Summer,5.0,mountain,Cloudy
W3597,33.0,94,12.5,91.0,partly cloudy,1009.87,0,Summer,4.0,inland,Rainy
W4044,30.0,71,6.0,21.0,partly cloudy,1012.64,1,Winter,5.5,mountain,Cloudy
W6679,-6.0,67,16.5,92.0,overcast,991.21,1,Winter,4.0,inland,Snowy
W9406,11.0,78,19.0,64.0,overcast,1018.65,2,Summer,2.0,inland,Rainy
W3110,2.0,78,1.0,63.0,overcast,985.11,0,Winter,1.0,inland,Snowy
W2313,-6.0,80,8.0,62.0,overcast,983.66,0,Winter,3.5,inland,Snowy
W2295,15.0,74,1.0,49.0,partly cloudy,1007.03,3,Autumn,5.0,coastal,Cloudy
W2206,13.0,59,5.0,15.0,overcast,1005.92,4,Autumn,7.5,inland,Cloudy
W3521,33.0,63,10.0,39.0,overcast,1003.66,4,Autumn,8.0,coastal,Cloudy
W9635,20.0,70,6.5,47.0,partly cloudy,1019.36,2,Autumn,7.0,inland,Cloudy
W12683,16.0,103,24.5,72.0,overcast,1011.9,11,Spring,6.0,coastal,Cloudy
W7626,43.0,38,7.5,19.0,clear,1011.58,9,Autumn,7.0,mountain,Sunny
W11599,25.0,40,0.5,12.0,partly cloudy,1010.06,9,Spring,9.5,inland,Sunny
W12336,34.0,51,0.0,13.0,cloudy,895.82,12,Summer,2.0,mountain,Rainy
W8671,36.0,33,9.0,12.0,clear,1029.04,10,Summer,9.5,mountain,Sunny
W3552,41.0,103,24.0,93.0,overcast,1009.0,6,Autumn,11.0,inland,Cloudy
W3940,37.0,86,7.0,81.0,clear,1020.21,14,Summer,2.5,mountain,Sunny
W751,-10.0,96,13.0,97.0,overcast,998.31,1,Winter,1.0,inland,Snowy
W10808,10.0,73,1.5,15.0,partly cloudy,1015.05,3,Winter,8.0,coastal,Cloudy
W12978,39.0,59,1.0,41.0,cloudy,1099.43,2,Autumn,10.5,mountain,Cloudy
W7264,-6.0,90,13.5,94.0,overcast,988.68,0,Winter,3.5,inland,Snowy
W10135,20.0,87,20.0,52.0,overcast,1014.67,1,Autumn,4.5,coastal,Rainy
W4960,0.0,66,17.0,72.0,overcast,986.7,0,Winter,4.0,inland,Snowy
W1812,20.0,60,5.0,91.0,partly cloudy,1008.09,0,Spring,3.0,coastal,Rainy
W11070,2.0,66,4.0,54.0,overcast,992.55,0,Winter,3.5,inland,Snowy
W4675,39.0,60,3.0,19.0,clear,1010.93,8,Summer,6.0,coastal,Sunny
W9730,25.0,78,3.5,43.0,partly cloudy,1000.94,1,Winter,7.5,mountain,Cloudy
W9087,16.0,37,13.0,31.0,partly cloudy,1193.0,5,Spring,5.5,coastal,Snowy
W2186,-7.0,95,4.5,94.0,partly cloudy,998.01,1,Winter,2.0,mountain,Snowy
W7763,3.0,62,7.5,61.0,partly cloudy,985.19,1,Winter,4.5,mountain,Snowy
W11031,24.0,64,15.0,94.0,overcast,997.74,2,Winter,1.5,coastal,Rainy
W1826,14.0,61,8.5,54.0,overcast,1015.06,3,Autumn,4.0,inland,Rainy
W1013,26.0,63,12.5,82.0,overcast,991.38,0,Autumn,2.0,inland,Rainy
W6904,-1.0,61,13.0,69.0,overcast,980.53,1,Winter,2.0,mountain,Snowy
W8154,-9.0,60,17.5,52.0,overcast,984.62,0,Winter,2.5,inland,Snowy
W12378,32.0,71,19.5,78.0,overcast,1016.92,1,Spring,2.0,coastal,Rainy
W7026,34.0,82,19.0,85.0,clear,1025.38,1,Summer,4.5,inland,Sunny
W7484,13.0,59,14.0,39.0,partly cloudy,1000.53,1,Autumn,8.5,inland,Cloudy
W3303,12.0,65,11.5,32.0,overcast,1015.02,2,Autumn,7.5,coastal,Cloudy
W10638,32.0,91,5.0,99.0,overcast,997.66,1,Winter,2.0,coastal,Rainy
W1397,30.0,57,5.5,26.0,overcast,1001.03,3,Spring,8.5,inland,Cloudy
W3145,-8.0,66,4.0,75.0,overcast,981.63,0,Winter,2.0,mountain,Snowy
W3988,13.0,79,14.5,77.0,overcast,1004.69,1,Spring,3.0,mountain,Rainy
W6487,1.0,60,18.5,71.0,partly cloudy,996.93,0,Winter,2.5,inland,Snowy
W2054,13.0,65,6.5,87.0,overcast,1015.51,3,Winter,5.0,coastal,Rainy
W414,31.0,96,14.5,92.0,overcast,1000.22,12,Summer,10.0,mountain,Cloudy
W1815,29.0,71,10.5,16.0,overcast,1000.38,1,Winter,5.5,inland,Cloudy
W2285,24.0,52,4.5,13.0,clear,1014.56,8,Summer,9.5,mountain,Sunny
W11201,-3.0,76,30.0,108.0,partly cloudy,997.57,0,Winter,5.5,inland,Snowy
W2145,22.0,87,9.5,52.0,overcast,996.79,2,Summer,4.0,inland,Rainy
W7518,13.0,52,14.5,10.0,partly cloudy,1012.87,3,Autumn,7.5,coastal,Cloudy
W12509,36.0,35,4.5,17.0,clear,1010.94,7,Autumn,7.0,coastal,Sunny
W5441,26.0,91,19.5,90.0,overcast,1010.6,2,Autumn,4.0,mountain,Rainy
W2834,19.0,62,19.0,66.0,partly cloudy,1005.69,1,Spring,1.0,mountain,Rainy
W2099,-9.0,81,2.0,57.0,overcast,994.24,1,Winter,1.0,inland,Snowy
W2236,22.0,29,2.0,0.0,clear,1029.85,5,Spring,10.0,mountain,Sunny
W8745,32.0,74,36.5,75.0,overcast,1014.11,3,Autumn,6.5,mountain,Rainy
W1898,48.0,103,21.0,92.0,partly cloudy,1013.95,8,Summer,2.5,inland,Cloudy
W12170,43.0,95,3.5,74.0,clear,1029.28,1,Spring,11.0,inland,Sunny
W12124,34.0,26,6.0,7.0,clear,1023.57,11,Autumn,7.0,mountain,Sunny
W13092,27.0,64,4.0,19.0,clear,1011.7,8,Spring,9.0,coastal,Sunny
W12062,-2.0,73,4.5,86.0,overcast,980.14,1,Winter,2.0,mountain,Snowy
W3397,34.0,73,6.5,92.0,overcast,991.93,1,Summer,5.0,inland,Rainy
W10103,14.0,72,15.0,15.0,overcast,1007.45,1,Autumn,8.0,coastal,Cloudy
W6333,22.0,53,1.5,14.0,clear,1010.41,11,Spring,7.0,inland,Sunny
W1500,24.0,69,4.0,12.0,clear,1027.77,10,Spring,9.5,coastal,Sunny
W11972,20.0,81,12.5,58.0,overcast,1000.42,1,Winter,5.0,coastal,Rainy
W1206,-15.0,79,14.5,28.0,overcast,1181.13,11,Spring,0.5,coastal,Cloudy
W1324,0.0,79,9.0,92.0,overcast,996.34,2,Winter,4.5,inland,Snowy
W579,-9.0,77,3.0,97.0,overcast,990.49,0,Winter,3.0,mountain,Snowy
W8984,-5.0,82,14.5,66.0,overcast,994.35,1,Winter,1.5,inland,Snowy
W1521,19.0,72,7.0,57.0,overcast,1001.28,0,Spring,3.5,mountain,Rainy
W4279,-16.0,86,12.5,109.0,overcast,998.47,12,Winter,1.0,mountain,Snowy
W10658,33.0,87,10.0,73.0,overcast,998.28,0,Spring,2.5,coastal,Rainy
W11923,12.0,72,5.5,73.0,overcast,991.08,3,Spring,2.0,inland,Rainy
W7361,-3.0,86,13.5,91.0,overcast,995.54,1,Winter,2.5,inland,Snowy
W4557,41.0,62,3.5,1.0,partly cloudy,1018.17,10,Summer,7.5,coastal,Sunny
W7800,21.0,74,14.0,79.0,partly cloudy,1007.03,1,Spring,2.5,inland,Rainy
W12238,1.0,95,6.0,77.0,overcast,985.54,12,Winter,1.0,mountain,Snowy
W10862,28.0,88,41.0,102.0,overcast,996.15,11,Autumn,2.0,coastal,Rainy
W11995,37.0,51,10.0,6.0,clear,1015.3,5,Spring,5.5,inland,Sunny
W7906,0.0,81,11.5,74.0,overcast,981.64,0,Winter,1.5,mountain,Snowy
W8713,-8.0,71,11.5,14.0,partly cloudy,952.25,5,Spring,0.5,mountain,Snowy
W12787,26.0,24,5.5,4.0,clear,1019.73,10,Winter,9.5,mountain,Sunny
W7760,42.0,20,6.5,17.0,partly cloudy,1015.09,9,Summer,10.0,coastal,Sunny
W403,37.0,50,2.5,9.0,clear,1016.98,5,Spring,7.0,inland,Sunny
W8089,25.0,67,18.0,50.0,overcast,995.08,1,Winter,5.0,inland,Rainy
W3876,4.0,85,7.5,62.0,overcast,993.04,0,Winter,4.0,inland,Snowy
W5541,-3.0,90,7.0,97.0,partly cloudy,989.68,0,Winter,3.5,inland,Snowy
W6909,-5.0,82,9.0,88.0,partly cloudy,997.16,1,Winter,4.5,inland,Snowy
W6105,30.0,79,5.0,85.0,overcast,991.31,2,Summer,4.5,mountain,Rainy
W4214,-14.0,25,5.0,77.0,cloudy,1188.89,8,Autumn,8.5,inland,Sunny
W8450,30.0,31,4.5,9.0,clear,1016.01,6,Winter,7.5,coastal,Sunny
W8544,64.0,91,17.5,103.0,overcast,1009.25,2,Summer,6.5,coastal,Rainy
W4670,15.0,90,9.5,71.0,partly cloudy,992.83,1,Spring,4.5,mountain,Rainy
W2932,26.0,79,6.5,75.0,partly cloudy,1012.03,5,Summer,5.0,inland,Cloudy
W1751,14.0,82,19.0,78.0,overcast,1006.01,0,Autumn,3.0,inland,Rainy
W6973,41.0,50,10.0,1.0,clear,1018.16,11,Autumn,6.0,mountain,Sunny
W12621,62.0,73,7.5,70.0,partly cloudy,1011.67,13,Spring,0.5,inland,Sunny
W10867,-4.0,71,9.5,51.0,partly cloudy,990.18,0,Winter,2.0,inland,Snowy
W5359,-5.0,72,14.5,76.0,partly cloudy,994.11,1,Winter,3.0,mountain,Snowy
W10050,27.0,71,13.0,92.0,partly cloudy,1013.28,1,Spring,2.5,coastal,Rainy
W2492,38.0,68,8.5,18.0,clear,1015.9,5,Spring,5.5,inland,Sunny
W10348,29.0,20,6.0,13.0,clear,1018.79,8,Spring,10.0,inland,Sunny
W4694,40.0,59,2.0,17.0,clear,1011.79,9,Spring,5.5,coastal,Sunny
W102,20.0,24,3.0,6.0,clear,1013.68,9,Winter,6.5,mountain,Sunny
W4760,25.0,30,2.5,12.0,clear,1021.61,9,Spring,6.0,coastal,Sunny
W1935,-6.0,66,7.0,95.0,overcast,992.79,0,Winter,3.0,inland,Snowy
W8247,-10.0,64,17.0,74.0,overcast,995.24,0,Winter,1.5,mountain,Snowy
W875,37.0,76,10.5,86.0,overcast,1073.21,3,Winter,4.5,mountain,Cloudy
W5750,-5.0,87,15.0,61.0,overcast,989.69,0,Winter,3.5,mountain,Snowy
W2252,29.0,61,10.5,39.0,overcast,1014.32,2,Summer,8.5,inland,Cloudy
W10046,58.0,87,14.5,74.0,overcast,1005.7,7,Winter,2.0,coastal,Rainy
W6369,24.0,75,10.0,67.0,overcast,994.12,3,Spring,4.5,inland,Rainy
W3689,3.0,64,0.0,96.0,overcast,989.42,0,Winter,2.0,inland,Snowy
W7577,11.0,80,11.0,94.0,overcast,992.32,0,Winter,2.5,coastal,Rainy
W10107,4.0,70,1.0,61.0,overcast,992.37,1,Winter,2.0,mountain,Snowy
W5005,12.0,97,13.0,94.0,partly cloudy,991.75,1,Winter,4.5,coastal,Rainy
W10382,2.0,70,16.5,57.0,overcast,990.44,0,Winter,1.5,mountain,Snowy
W12928,29.0,73,6.0,36.0,partly cloudy,1013.6,2,Spring,8.0,inland,Cloudy
W7994,26.0,50,11.0,14.0,partly cloudy,1006.46,4,Winter,7.0,mountain,Cloudy
W1065,28.0,36,4.0,5.0,partly cloudy,1021.31,11,Spring,6.0,mountain,Sunny
W4995,13.0,80,15.5,94.0,overcast,1015.59,2,Spring,5.0,coastal,Rainy
W1374,21.0,89,13.0,85.0,partly cloudy,1006.31,2,Spring,4.0,inland,Rainy
W3616,32.0,30,9.5,13.0,clear,1011.11,6,Winter,7.5,coastal,Sunny
W8509,28.0,33,9.5,2.0,clear,1012.55,8,Winter,9.5,inland,Sunny
W9300,30.0,43,9.0,2.0,partly cloudy,1027.38,11,Spring,7.5,coastal,Sunny
W10401,12.0,54,7.0,16.0,partly cloudy,1008.7,2,Summer,6.0,coastal,Cloudy
W3107,35.0,60,7.5,13.0,clear,1012.28,9,Spring,9.0,inland,Sunny
W4834,-6.0,86,3.5,52.0,overcast,982.59,1,Winter,3.0,inland,Snowy
W9723,35.0,47,10.0,8.0,partly cloudy,1010.17,7,Summer,9.5,mountain,Sunny
W4635,25.0,59,1.5,12.0,partly cloudy,1022.64,9,Autumn,7.5,mountain,Sunny
W12741,27.0,27,1.0,12.0,clear,1010.11,7,Summer,8.0,inland,Sunny
W2702,27.0,73,4.5,38.0,partly cloudy,1013.74,1,Autumn,6.5,inland,Cloudy
W9189,25.0,98,15.5,61.0,overcast,1015.99,0,Summer,4.5,mountain,Rainy
W8498,23.0,93,17.0,83.0,overcast,1000.03,2,Autumn,4.5,coastal,Rainy
W5032,31.0,29,1.5,0.0,clear,1016.41,10,Spring,5.0,mountain,Sunny
W2359,1.0,79,17.0,78.0,overcast,996.33,0,Winter,2.0,mountain,Snowy
W10421,29.0,55,0.5,13.0,overcast,1019.93,1,Winter,7.5,inland,Cloudy
W9963,18.0,52,13.0,33.0,partly cloudy,1013.69,2,Summer,8.5,inland,Cloudy
W12930,46.0,69,3.5,43.0,cloudy,842.22,12,Spring,5.5,inland,Cloudy
W2973,18.0,96,5.0,59.0,overcast,995.52,0,Spring,3.0,mountain,Rainy
W4753,28.0,81,18.5,91.0,overcast,1003.3,3,Winter,2.5,coastal,Rainy
W2035,13.0,78,3.0,48.0,overcast,1009.76,3,Summer,8.5,mountain,Cloudy
W10251,5.0,84,5.5,99.0,overcast,993.11,0,Winter,1.0,inland,Snowy
W3223,11.0,61,10.0,32.0,partly cloudy,1005.8,3,Autumn,8.0,mountain,Cloudy
W6134,20.0,69,0.5,49.0,partly cloudy,1019.58,1,Spring,6.5,mountain,Cloudy
W11377,15.0,87,5.0,68.0,overcast,1014.37,0,Summer,4.0,inland,Rainy
W3384,21.0,92,12.0,88.0,overcast,1013.2,2,Winter,1.5,coastal,Rainy
W3466,28.0,32,5.0,2.0,clear,1028.19,10,Summer,9.5,inland,Sunny
W4736,-16.0,76,7.0,27.0,cloudy,983.12,9,Autumn,9.0,coastal,Sunny
W7998,19.0,73,12.0,33.0,partly cloudy,1002.0,2,Winter,6.5,mountain,Cloudy
W145,40.0,39,9.5,15.0,clear,1029.84,8,Autumn,8.0,coastal,Sunny
W1693,47.0,40,10.5,54.0,partly cloudy,1182.46,8,Summer,19.0,mountain,Sunny
W4679,12.0,97,7.5,95.0,partly cloudy,1010.25,1,Spring,1.0,coastal,Rainy
W9793,26.0,68,10.5,10.0,overcast,1017.99,2,Summer,7.5,mountain,Cloudy
W9828,84.0,106,41.5,97.0,overcast,1013.96,13,Summer,3.0,inland,Rainy
W9054,22.0,73,8.5,30.0,cloudy,936.21,3,Autumn,19.0,coastal,Snowy
W5304,46.0,106,1.5,95.0,partly cloudy,1028.62,5,Summer,6.5,coastal,Sunny
W13053,28.0,41,1.5,10.0,clear,1019.55,11,Autumn,7.0,mountain,Sunny
W13054,14.0,60,12.0,83.0,overcast,1005.3,3,Autumn,3.5,inland,Rainy
W3324,47.0,70,2.5,60.0,partly cloudy,885.57,5,Spring,3.0,coastal,Cloudy
W7636,-5.0,96,10.0,63.0,overcast,992.38,0,Winter,2.0,inland,Snowy
W11052,27.0,34,2.5,7.0,clear,1012.75,9,Autumn,8.5,inland,Sunny
W4602,22.0,78,16.5,95.0,partly cloudy,1002.83,1,Spring,4.0,coastal,Rainy
W12894,31.0,98,13.5,59.0,overcast,995.78,2,Autumn,1.5,inland,Rainy
W4364,-10.0,67,15.0,92.0,partly cloudy,983.74,0,Winter,4.0,mountain,Snowy
W956,17.0,96,12.0,66.0,overcast,1008.91,0,Spring,3.5,mountain,Rainy
W6095,33.0,83,27.5,102.0,partly cloudy,1003.99,4,Autumn,5.0,coastal,Cloudy
W6176,24.0,56,5.0,19.0,clear,1017.25,8,Summer,9.5,mountain,Sunny
W9295,2.0,72,11.5,52.0,overcast,991.57,0,Winter,2.0,inland,Snowy
W3729,-1.0,93,18.5,77.0,overcast,980.07,0,Winter,1.5,inland,Snowy
W5985,19.0,91,22.0,104.0,partly cloudy,995.33,14,Autumn,4.5,coastal,Rainy
W10059,44.0,92,35.5,89.0,overcast,1010.84,4,Winter,1.0,inland,Rainy
W4615,11.0,71,6.0,96.0,partly cloudy,1015.07,2,Winter,5.0,mountain,Rainy
W3678,1.0,78,6.0,58.0,overcast,989.11,1,Winter,4.5,inland,Snowy
W5843,18.0,72,8.0,69.0,overcast,1001.85,0,Winter,2.0,coastal,Rainy
W8220,37.0,34,6.5,13.0,partly cloudy,1017.54,5,Spring,5.5,inland,Sunny
W1100,16.0,82,5.5,82.0,partly cloudy,1012.96,1,Winter,1.5,inland,Rainy
W397,-6.0,103,8.0,88.0,partly cloudy,995.28,5,Winter,1.5,mountain,Snowy
W1584,-4.0,97,18.5,86.0,overcast,985.92,0,Winter,1.0,mountain,Snowy
W5627,22.0,69,8.0,66.0,overcast,1001.46,0,Spring,4.0,mountain,Rainy
W2750,42.0,23,9.5,11.0,partly cloudy,1017.11,7,Spring,9.5,mountain,Sunny
W11252,31.0,85,18.5,52.0,overcast,993.66,1,Summer,1.5,inland,Rainy
W8767,1.0,73,5.5,61.0,overcast,989.88,1,Winter,4.0,inland,Snowy
W1097,31.0,68,12.5,46.0,partly cloudy,1003.94,2,Spring,8.5,inland,Cloudy
W4411,14.0,69,14.5,29.0,overcast,1018.81,2,Autumn,9.0,coastal,Cloudy
W10678,57.0,82,0.5,104.0,partly cloudy,1019.74,1,Autumn,4.0,inland,Cloudy
W13075,32.0,70,10.5,61.0,partly cloudy,1015.92,0,Winter,1.0,coastal,Rainy
W3660,-4.0,63,12.5,66.0,overcast,987.16,0,Winter,4.5,mountain,Snowy
W9540,32.0,31,1.5,1.0,clear,1022.53,10,Summer,6.5,mountain,Sunny
W811,23.0,21,0.0,16.0,clear,1025.67,6,Autumn,9.0,inland,Sunny
W3154,-1.0,99,17.0,57.0,overcast,995.75,1,Winter,3.0,mountain,Snowy
W2226,-7.0,68,12.5,95.0,overcast,988.38,1,Winter,3.0,mountain,Snowy
W6608,33.0,86,13.0,65.0,overcast,1016.84,3,Winter,5.0,inland,Rainy
W7027,26.0,67,11.5,87.0,partly cloudy,1000.8,3,Spring,3.0,inland,Rainy
W41,32.0,37,0.5,9.0,partly cloudy,1013.99,11,Winter,8.5,inland,Sunny
W8468,10.0,60,15.0,24.0,overcast,1014.13,3,Summer,8.0,coastal,Cloudy
W12771,30.0,31,8.0,49.0,partly cloudy,918.45,3,Autumn,12.0,coastal,Cloudy
W11577,21.0,70,7.0,78.0,partly cloudy,1011.5,11,Winter,7.0,coastal,Cloudy
W5369,18.0,55,9.0,26.0,overcast,1007.43,1,Autumn,8.0,inland,Cloudy
W10602,33.0,54,7.5,22.0,overcast,1008.64,3,Summer,8.5,inland,Cloudy
W2403,24.0,82,8.5,56.0,partly cloudy,1004.92,1,Winter,1.5,coastal,Rainy
W7047,27.0,68,9.5,45.0,partly cloudy,1000.05,4,Autumn,6.5,coastal,Cloudy
W9350,37.0,66,8.0,13.0,clear,1017.12,7,Winter,9.5,mountain,Sunny
W8034,26.0,65,4.5,12.0,clear,1011.24,8,Spring,9.0,inland,Sunny
W5866,11.0,55,4.5,27.0,overcast,1009.55,4,Spring,5.0,mountain,Cloudy
W477,24.0,54,14.5,10.0,overcast,1017.7,1,Summer,5.5,coastal,Cloudy
W8193,37.0,28,7.5,8.0,partly cloudy,1010.92,7,Spring,7.0,inland,Sunny
W9938,2.0,101,20.5,107.0,partly cloudy,986.28,8,Winter,2.5,mountain,Snowy
W2131,23.0,67,2.0,48.0,partly cloudy,1010.84,1,Spring,6.5,inland,Cloudy
W2788,40.0,77,5.5,91.0,partly cloudy,1009.27,7,Winter,5.0,mountain,Cloudy
W3179,40.0,96,11.5,95.0,partly cloudy,1005.06,10,Spring,7.0,inland,Cloudy
W8102,-3.0,93,17.0,51.0,overcast,985.63,0,Winter,5.0,mountain,Snowy
W4355,-3.0,88,16.5,86.0,overcast,985.3,0,Winter,5.0,mountain,Snowy
W1925,38.0,26,6.5,15.0,clear,1013.49,6,Winter,9.0,inland,Sunny
W693,26.0,84,17.0,96.0,clear,1015.9,5,Spring,13.5,mountain,Sunny
W10527,29.0,32,3.0,15.0,clear,1012.12,11,Spring,6.0,coastal,Sunny
W7525,-8.0,86,3.5,60.0,overcast,994.97,0,Winter,5.0,inland,Snowy
W8730,16.0,69,11.0,54.0,overcast,810.22,9,Spring,16.5,inland,Cloudy
W10931,30.0,95,5.5,66.0,overcast,1008.03,2,Spring,1.5,mountain,Rainy
W12836,38.0,33,4.5,5.0,clear,1026.25,11,Winter,6.5,mountain,Sunny
W1718,23.0,95,23.5,83.0,partly cloudy,1003.38,7,Summer,6.5,inland,Cloudy
W428,28.0,66,12.5,45.0,partly cloudy,1000.76,2,Winter,9.0,inland,Cloudy
W7167,39.0,27,2.0,17.0,partly cloudy,1028.66,7,Winter,5.5,inland,Sunny
W1757,-16.0,77,22.5,75.0,overcast,985.52,13,Winter,3.0,inland,Snowy
W6835,8.0,54,10.5,86.0,overcast,1198.41,9,Autumn,11.5,inland,Sunny
W9942,21.0,85,13.0,77.0,overcast,994.52,2,Winter,1.5,coastal,Rainy
W4870,22.0,55,0.5,8.0,partly cloudy,1015.28,11,Summer,6.5,inland,Sunny
W12133,32.0,51,9.5,19.0,partly cloudy,1010.68,3,Autumn,6.0,mountain,Cloudy
W5573,25.0,55,12.5,90.0,partly cloudy,1066.72,3,Autumn,2.0,inland,Sunny
W8705,-9.0,91,8.0,75.0,overcast,990.97,1,Winter,5.0,mountain,Snowy
W9434,33.0,61,10.0,84.0,overcast,1001.53,0,Winter,4.0,inland,Rainy
W4249,34.0,98,17.0,56.0,overcast,1006.26,3,Spring,1.5,coastal,Rainy
W3945,20.0,38,7.0,4.0,clear,1027.98,8,Winter,8.5,mountain,Sunny
W4072,23.0,67,3.0,19.0,partly cloudy,1019.34,8,Summer,8.0,inland,Sunny
W3757,33.0,69,3.5,13.0,partly cloudy,1012.04,2,Summer,8.0,mountain,Cloudy
W7473,47.0,52,13.0,49.0,overcast,966.8,11,Summer,10.5,mountain,Sunny
W2575,25.0,42,14.0,60.0,partly cloudy,1185.93,1,Spring,12.5,coastal,Cloudy
W1813,33.0,75,1.0,44.0,partly cloudy,1014.29,2,Winter,7.5,mountain,Cloudy
W8519,2.0,60,3.0,70.0,overcast,994.19,0,Winter,2.0,mountain,Snowy
W1472,13.0,71,6.0,54.0,overcast,1011.35,3,Winter,1.5,coastal,Rainy
W1554,-4.0,78,9.0,58.0,overcast,991.09,1,Winter,2.0,inland,Snowy
W1626,-9.0,92,6.5,90.0,overcast,998.63,1,Winter,5.0,inland,Snowy
W12560,-10.0,62,14.0,58.0,partly cloudy,989.05,1,Winter,3.5,inland,Snowy
W9624,27.0,52,3.0,30.0,overcast,1004.32,2,Spring,7.5,coastal,Cloudy
W11820,34.0,83,10.0,65.0,overcast,992.75,1,Winter,3.0,mountain,Rainy
W5582,12.0,79,17.5,99.0,overcast,1006.53,1,Spring,1.5,coastal,Rainy
W1931,18.0,95,6.5,70.0,overcast,1001.9,3,Autumn,4.0,coastal,Rainy
