CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned
602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0,0,2,PLATINUM,943
732,Spain,Male,54,0,134249.7,1,0,1,13404.4,0,0,4,PLATINUM,304
724,Spain,Male,39,3,0.0,2,0,1,95562.81,0,0,2,DIAMOND,918
850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0,0,5,GOLD,739
706,Spain,Male,53,7,0.0,2,0,1,117939.17,0,0,2,DIAMOND,840
633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0,0,1,DIAMOND,503
734,Spain,Female,39,3,92636.96,2,1,1,125671.29,0,0,2,SILVER,659
619,Germany,Female,52,8,124099.13,1,0,0,23904.52,0,0,1,SILVER,621
673,France,Male,31,1,108345.22,1,0,1,38802.03,0,0,3,GOLD,878
600,France,Male,29,8,0.0,2,0,1,34747.43,0,0,4,SILVER,738
705,France,Female,24,7,100169.51,1,1,0,121408.55,0,0,1,SILVER,566
645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,0,1,PLATINUM,256
686,France,Female,41,4,129553.76,2,1,0,187599.8,0,0,4,DIAMOND,223
540,Germany,Male,35,7,127801.88,1,0,1,84239.46,0,0,5,GOLD,830
466,France,Male,26,9,105522.06,1,1,0,10842.46,0,0,4,SILVER,887
462,France,Male,27,4,176913.52,1,1,0,80587.27,0,0,2,SILVER,513
701,France,Male,39,2,0.0,2,1,1,82526.92,0,0,4,DIAMOND,812
411,France,Female,54,9,0.0,1,0,1,76621.49,0,0,1,PLATINUM,739
772,Germany,Male,30,6,99785.28,2,0,0,197238.03,0,0,3,PLATINUM,410
623,France,Male,43,1,0.0,2,1,1,146379.3,0,0,2,SILVER,508
554,Spain,Female,34,8,0.0,1,0,1,106981.03,0,0,4,DIAMOND,539
710,France,Male,21,4,109130.96,2,1,1,56191.99,0,0,5,SILVER,627
696,Germany,Female,27,2,96129.32,2,1,1,5983.7,0,0,1,PLATINUM,459
716,Germany,Female,18,3,128743.8,1,0,0,197322.13,0,0,5,GOLD,243
549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,0,3,DIAMOND,411
614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0,0,3,DIAMOND,906
550,France,Female,30,4,0.0,2,1,0,89216.29,0,0,3,GOLD,484
670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0,0,5,SILVER,508
788,Germany,Female,42,6,138650.49,2,1,0,64746.07,0,0,4,GOLD,372
592,France,Female,31,2,84102.11,2,0,1,116385.24,0,0,1,PLATINUM,677
567,Germany,Male,41,0,134378.89,1,1,1,105746.94,0,0,5,DIAMOND,624
709,France,Male,49,4,154344.49,2,1,1,38794.57,0,0,2,DIAMOND,330
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,0,5,GOLD,512
802,Spain,Male,41,6,0.0,2,1,0,47322.05,0,0,2,DIAMOND,340
509,Spain,Male,41,7,126683.8,1,0,1,114775.53,0,0,3,PLATINUM,824
619,France,Female,49,9,145359.99,1,1,0,38186.85,0,0,4,DIAMOND,468
625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0,0,3,PLATINUM,343
796,Germany,Male,40,2,113228.38,2,1,1,46415.09,0,0,1,PLATINUM,233
587,France,Male,36,1,0.0,2,0,1,17135.6,0,0,1,GOLD,937
587,Spain,Male,51,3,83739.32,1,0,1,148798.45,0,0,3,GOLD,882
726,France,Male,34,9,0.0,2,0,0,14121.61,0,0,3,SILVER,616
590,France,Female,76,5,160979.68,1,0,1,13848.58,0,0,4,PLATINUM,924
768,France,Female,40,8,0.0,2,0,1,69080.46,0,0,5,GOLD,334
557,France,Male,34,3,83074.0,1,1,0,132673.22,0,0,2,GOLD,496
667,France,Male,33,4,0.0,2,1,1,131834.75,0,0,5,DIAMOND,835
735,France,Male,73,9,0.0,1,1,1,114283.33,0,0,1,SILVER,393
712,Spain,Female,39,5,163097.55,2,1,1,23702.42,0,0,2,GOLD,893
654,Spain,Male,34,5,0.0,2,1,0,159311.46,0,0,3,PLATINUM,527
631,Spain,Female,46,10,0.0,2,1,1,129508.96,0,0,2,DIAMOND,687
532,Spain,Female,37,5,0.0,2,0,1,6761.84,0,0,5,DIAMOND,527
737,France,Male,45,10,0.0,2,1,0,1364.54,0,0,5,GOLD,531
665,France,Male,33,2,101286.11,1,1,1,159840.51,0,0,5,PLATINUM,770
689,France,Female,40,1,0.0,2,1,1,119446.64,0,0,4,SILVER,501
748,France,Female,20,7,0.0,2,0,0,10792.42,0,0,4,GOLD,725
728,Germany,Female,32,9,127772.1,2,1,1,152643.48,0,0,5,DIAMOND,658
655,France,Female,36,2,147149.59,1,1,1,87816.86,0,0,5,GOLD,680
676,France,Female,34,8,100359.54,1,0,0,46038.28,0,0,1,GOLD,444
756,Germany,Female,39,5,149363.12,2,1,1,109098.39,0,0,2,DIAMOND,927
666,France,Female,66,7,0.0,2,1,1,99792.82,0,0,5,GOLD,545
582,France,Male,29,0,0.0,1,1,0,142516.35,0,0,2,GOLD,352
412,France,Male,29,5,0.0,2,0,0,12510.53,0,0,1,SILVER,327
692,France,Female,28,8,95059.02,2,1,0,44420.18,0,0,1,GOLD,588
626,France,Female,34,3,0.0,2,1,1,37870.29,0,0,1,SILVER,604
673,France,Male,39,7,82255.51,2,1,0,109545.56,0,0,4,PLATINUM,984
595,France,Male,20,4,95830.43,1,1,0,177738.98,0,0,5,GOLD,250
735,Germany,Male,28,5,160454.15,2,0,1,114957.22,0,0,2,PLATINUM,574
679,France,Male,37,7,74260.03,1,1,0,194617.98,0,0,4,PLATINUM,436
653,Spain,Female,27,6,107751.68,2,1,1,33389.42,0,0,3,GOLD,563
709,France,Female,30,5,0.0,2,0,1,161388.22,0,0,3,PLATINUM,418
758,France,Female,34,1,154139.45,1,1,1,60728.89,0,0,1,PLATINUM,533
659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0,0,2,PLATINUM,849
825,Spain,Female,32,1,0.0,2,1,1,42935.15,0,0,1,PLATINUM,359
726,France,Male,37,2,132057.92,2,1,0,34743.98,0,0,1,DIAMOND,953
737,France,Female,32,7,128551.36,2,0,1,189402.71,0,0,2,GOLD,314
625,France,Female,36,8,129944.39,2,0,0,198914.8,0,0,1,DIAMOND,991
562,Spain,Male,41,5,165445.04,2,1,0,85787.31,0,0,4,GOLD,766
564,Germany,Male,33,3,109341.87,1,1,0,75632.78,0,0,5,SILVER,422
693,France,Male,21,1,0.0,2,1,1,3494.02,0,0,3,PLATINUM,931
485,France,Male,37,5,0.0,2,0,1,170226.47,0,0,4,SILVER,735
732,France,Male,62,2,0.0,2,1,1,25438.87,0,0,3,PLATINUM,780
806,Germany,Female,59,0,135296.33,1,1,0,182822.5,0,0,1,SILVER,486
705,Germany,Male,35,4,136496.12,2,1,0,116672.02,0,0,5,DIAMOND,427
560,France,Female,38,5,83714.41,1,1,1,33245.97,0,0,4,SILVER,289
603,France,Male,31,4,0.0,2,0,1,9607.1,0,0,4,GOLD,296
548,France,Female,35,10,0.0,1,1,1,31299.71,0,0,5,SILVER,638
577,Spain,Male,28,7,0.0,1,1,0,143274.41,0,0,2,SILVER,987
594,France,Male,37,2,0.0,2,0,1,95864.5,0,0,4,DIAMOND,303
694,Spain,Female,37,3,0.0,2,1,1,147012.22,0,0,3,DIAMOND,245
554,Spain,Female,27,4,0.0,2,1,1,135083.73,0,0,5,SILVER,738
593,France,Female,46,7,98752.51,1,1,0,145560.38,0,0,3,SILVER,442
700,France,Female,36,4,0.0,2,1,0,130789.15,0,0,2,GOLD,663
755,Germany,Female,37,0,113865.23,2,1,1,117396.25,0,0,3,GOLD,589
680,France,Male,31,1,0.0,2,1,1,3148.2,0,0,2,GOLD,442
736,France,Female,30,9,0.0,2,1,0,34180.33,0,0,3,GOLD,341
684,Spain,Female,41,7,0.0,1,1,1,138394.37,0,0,2,SILVER,795
548,Spain,Male,44,8,0.0,1,1,0,16989.77,0,0,1,SILVER,693
705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,0,2,GOLD,710
708,Spain,Male,46,7,68799.72,1,1,1,39704.14,0,0,5,PLATINUM,287
644,France,Male,33,2,0.0,1,1,0,96420.58,0,0,1,DIAMOND,482
725,France,Male,41,7,113980.21,1,1,1,116704.25,0,0,4,DIAMOND,240
717,France,Male,31,4,129722.57,1,0,0,41176.6,0,0,5,GOLD,585
557,France,Male,39,8,146200.01,1,1,0,177944.64,0,0,2,GOLD,779
831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,0,4,GOLD,590
591,France,Male,49,3,0.0,2,1,0,50123.44,0,0,2,GOLD,560
728,France,Female,69,1,0.0,2,1,1,131804.86,0,0,4,PLATINUM,341
685,France,Male,35,9,0.0,1,1,0,167033.83,0,0,5,PLATINUM,980
741,France,Male,38,9,0.0,2,1,0,14379.01,0,0,5,GOLD,347
671,Germany,Male,35,1,144848.74,1,1,1,179012.3,0,0,5,PLATINUM,731
645,France,Male,30,1,125739.26,1,1,1,193441.23,0,0,2,SILVER,788
637,France,Male,33,5,0.0,2,1,0,139947.17,0,0,5,SILVER,241
628,France,Male,36,3,0.0,2,1,1,8742.91,0,0,4,PLATINUM,276
538,France,Male,31,1,0.0,2,1,0,1375.46,0,0,1,PLATINUM,360
528,Spain,Male,23,7,104744.89,1,1,0,170262.97,0,0,5,GOLD,517
531,France,Male,31,3,0.0,1,1,1,42589.33,0,0,1,DIAMOND,241
522,France,Female,41,7,0.0,2,0,1,176780.39,0,0,2,GOLD,303
667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0,0,5,PLATINUM,955
624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0,1,SILVER,994
694,France,Male,32,0,91956.49,1,1,1,59961.81,0,0,4,SILVER,858
762,Spain,Female,19,6,0.0,2,1,0,55500.17,0,0,1,DIAMOND,931
497,Spain,Male,24,3,0.0,2,1,0,76390.01,0,0,3,GOLD,249
659,Germany,Female,30,8,154159.51,1,1,0,40441.1,0,0,4,DIAMOND,426
724,Germany,Female,35,0,171982.95,2,0,1,167313.07,0,0,2,GOLD,745
609,Spain,Male,39,2,139443.75,2,1,0,9234.06,0,0,5,SILVER,423
503,France,Male,42,8,104430.08,1,1,1,147557.71,0,0,5,GOLD,759
607,Germany,Male,61,2,164523.5,2,1,1,35786.76,0,0,1,DIAMOND,702
559,France,Female,38,8,95139.41,1,1,1,86575.46,0,0,4,PLATINUM,286
681,Spain,Male,67,7,0.0,2,0,1,163714.92,0,0,1,SILVER,444
600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0,0,5,GOLD,877
717,France,Female,41,3,135756.96,1,1,1,103706.41,0,0,2,SILVER,801
671,Spain,Female,29,6,0.0,2,0,0,12048.67,0,0,2,GOLD,328
681,Germany,Male,37,8,73179.34,2,1,1,25292.53,0,0,4,GOLD,242
599,Germany,Male,33,2,51949.95,2,1,0,85045.92,0,0,3,DIAMOND,541
655,France,Female,32,2,0.0,1,1,1,71047.51,0,0,2,DIAMOND,506
437,France,Male,49,9,111634.29,2,0,1,166440.32,0,0,3,DIAMOND,805
573,France,Male,52,8,0.0,2,0,1,178229.04,0,0,2,SILVER,481
746,France,Female,34,4,0.0,1,0,1,65166.6,0,0,1,SILVER,416
668,France,Male,32,7,0.0,2,1,1,777.37,0,0,2,GOLD,883
512,France,Female,30,6,0.0,2,1,0,88827.31,0,0,2,GOLD,471
717,France,Male,40,0,98241.04,1,1,0,110887.14,0,0,3,GOLD,817
534,France,Male,29,7,174851.9,1,1,1,79178.31,0,0,1,DIAMOND,342
571,France,Female,23,10,151097.28,1,0,1,17163.75,0,0,2,GOLD,841
550,Spain,Male,39,2,116120.19,2,1,1,195638.13,0,0,1,GOLD,805
731,France,Male,29,5,179539.2,1,0,0,112010.02,0,0,5,DIAMOND,826
682,Spain,Female,58,4,0.0,1,1,0,176036.01,0,0,2,SILVER,495
676,France,Male,23,1,107787.47,1,0,1,116378.82,0,0,5,SILVER,597
506,Spain,Male,50,3,0.0,2,1,0,12016.79,0,0,3,DIAMOND,295
850,France,Female,30,3,0.0,2,1,0,116692.8,0,0,5,SILVER,451
498,France,Male,73,2,170241.7,2,1,1,165407.96,0,0,2,GOLD,539
713,France,Male,38,9,72286.84,2,1,1,26136.89,0,0,1,SILVER,570
700,France,Female,82,2,0.0,2,0,1,182055.36,0,0,2,GOLD,603
588,Germany,Male,35,3,104356.38,1,1,0,94498.82,0,0,5,GOLD,885
548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0,0,5,DIAMOND,860
697,France,Female,25,1,0.0,2,0,0,87803.32,0,0,2,PLATINUM,851
605,France,Male,41,10,0.0,2,0,1,97213.09,0,0,5,DIAMOND,411
570,Germany,Male,29,4,122028.65,2,1,1,173792.77,0,0,3,GOLD,456
495,Germany,Male,39,8,120252.02,2,1,1,10160.23,0,0,1,GOLD,781
479,Spain,Male,35,4,125920.98,1,1,1,20393.44,0,0,5,SILVER,555
713,France,Male,43,5,86394.14,1,1,1,130001.13,0,0,3,SILVER,663
656,France,Female,39,6,0.0,2,1,0,141069.88,0,0,4,DIAMOND,638
658,Germany,Female,28,9,152812.58,1,1,0,166682.57,0,0,2,DIAMOND,790
728,Germany,Female,33,9,150412.14,2,1,0,170764.08,0,0,2,DIAMOND,499
673,Spain,Male,39,8,138160.0,1,1,1,110468.51,0,0,3,SILVER,778
680,France,Male,33,2,108393.35,1,0,1,39057.67,0,0,3,GOLD,425
545,Germany,Male,33,1,132527.9,2,0,1,107429.71,0,0,5,SILVER,898
553,Spain,Male,41,6,144974.55,1,1,1,19344.92,0,0,1,PLATINUM,699
620,France,Female,67,3,0.0,2,1,1,43486.73,0,0,5,GOLD,404
657,France,Male,34,3,107136.6,1,1,0,153895.46,0,0,2,DIAMOND,798
850,France,Female,35,6,81684.97,1,1,0,824.0,0,0,5,SILVER,576
575,Spain,Male,28,7,0.0,1,1,1,10666.05,0,0,1,PLATINUM,750
805,Germany,Female,26,8,42712.87,2,1,1,28861.69,0,0,4,GOLD,796
730,Spain,Male,26,3,0.0,1,1,0,34542.41,0,0,3,GOLD,805
621,France,Female,43,5,0.0,1,1,1,47578.45,0,0,1,SILVER,777
703,Spain,Male,58,4,92930.92,1,0,1,85148.78,0,0,4,DIAMOND,243
691,France,Female,29,9,116536.43,1,1,0,51987.99,0,0,1,DIAMOND,592
617,France,Female,35,5,0.0,2,0,1,13066.3,0,0,4,PLATINUM,882
709,France,Male,31,6,0.0,2,1,1,71009.84,0,0,4,PLATINUM,316
527,Spain,Male,28,6,128396.33,2,1,0,79919.97,0,0,5,SILVER,882
585,Spain,Male,45,0,0.0,2,0,0,189683.7,0,0,3,DIAMOND,957
836,Spain,Female,37,10,0.0,2,1,0,111324.41,0,0,1,GOLD,645
621,France,Male,32,1,0.0,2,1,1,168779.47,0,0,5,GOLD,781
666,Germany,Female,36,3,129118.5,2,0,0,139435.12,0,0,1,DIAMOND,940
663,France,Female,27,9,0.0,2,1,0,150850.29,0,0,5,DIAMOND,769
818,Spain,Male,26,4,0.0,2,1,1,167036.94,0,0,3,SILVER,261
513,Spain,Male,88,10,0.0,2,1,1,52952.24,0,0,1,PLATINUM,627
654,France,Female,37,5,0.0,1,0,1,71492.28,0,0,5,PLATINUM,236
821,France,Female,40,1,0.0,2,1,0,194273.12,0,0,5,SILVER,935
781,France,Female,28,4,0.0,2,1,0,177703.15,0,0,4,SILVER,602
510,France,Female,45,10,103821.47,2,0,1,77878.62,0,0,3,SILVER,413
745,Spain,Female,59,8,0.0,1,1,1,36124.98,0,0,2,DIAMOND,949
591,France,Male,42,9,161651.37,2,1,1,131753.97,0,0,2,SILVER,646
774,Germany,Male,36,9,130809.77,1,1,0,152290.28,0,0,5,SILVER,560
545,Spain,Female,44,1,0.0,2,1,1,82614.89,0,0,3,DIAMOND,874
648,France,Female,19,1,0.0,2,0,1,22101.86,0,0,4,GOLD,303
581,Spain,Female,43,4,170172.9,1,0,1,100236.02,0,0,4,GOLD,968
678,France,Female,60,2,0.0,2,1,1,43821.56,0,0,4,SILVER,394
663,France,Male,34,10,0.0,1,1,1,114083.73,0,0,3,PLATINUM,664
680,Spain,Female,30,3,0.0,1,1,0,160131.58,0,0,4,GOLD,916
748,Spain,Male,35,5,105492.53,1,1,1,150057.2,0,0,4,GOLD,811
629,Spain,Male,36,1,161757.87,2,1,1,146371.72,0,0,2,DIAMOND,642
688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0,0,1,GOLD,539
716,Spain,Male,34,9,0.0,1,1,1,66695.71,0,0,3,DIAMOND,980
554,France,Female,35,10,74988.59,2,0,1,190155.13,0,0,1,PLATINUM,340
432,Spain,Male,38,7,0.0,2,1,0,150580.88,0,0,1,PLATINUM,716
494,France,Male,69,9,93320.8,1,1,1,24489.44,0,0,2,SILVER,366
508,France,Female,31,7,0.0,2,1,1,6123.15,0,0,4,GOLD,573
709,Germany,Male,23,8,73314.04,2,1,0,63446.47,0,0,3,DIAMOND,706
545,Spain,Female,74,3,0.0,2,1,1,161326.73,0,0,2,SILVER,423
769,France,Female,25,10,0.0,2,0,0,187925.75,0,0,3,DIAMOND,865
557,France,Female,32,6,184686.41,2,1,0,14956.44,0,0,3,GOLD,299
743,France,Male,36,4,0.0,2,1,1,190911.02,0,0,3,GOLD,739
655,Spain,Male,34,1,116114.93,1,1,1,49492.15,0,0,5,GOLD,601
666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0,0,2,DIAMOND,516
850,France,Male,31,4,0.0,2,0,0,152298.28,0,0,5,SILVER,681
546,France,Male,28,8,0.0,1,1,0,159254.29,0,0,2,GOLD,715
654,France,Male,29,1,0.0,1,1,0,180345.44,0,0,3,SILVER,711
764,France,Female,39,1,129068.54,2,1,1,187905.12,0,0,1,DIAMOND,983
679,France,Female,30,1,112543.42,1,1,1,179435.21,0,0,1,PLATINUM,228
619,Spain,Female,45,0,0.0,2,0,0,113645.4,0,0,4,SILVER,315
550,France,Male,37,3,0.0,1,1,1,179670.31,0,0,3,GOLD,516
656,France,Male,30,3,0.0,2,0,1,17104.0,0,0,1,PLATINUM,320
775,France,Male,42,6,133970.22,2,0,1,187839.9,0,0,1,GOLD,278
597,France,Male,61,5,0.0,2,1,1,81299.17,0,0,1,GOLD,567
798,Germany,Female,38,4,129055.13,1,1,0,157147.59,0,0,2,GOLD,879
512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0,0,2,PLATINUM,798
552,France,Male,33,5,140931.57,1,0,1,10921.5,0,0,5,PLATINUM,330
748,France,Male,40,3,95297.11,1,0,0,171515.84,0,0,4,GOLD,667
541,France,Male,32,8,0.0,2,0,0,40889.14,0,0,5,PLATINUM,725
722,Germany,Female,37,0,125977.81,1,0,0,160162.42,0,0,2,GOLD,983
718,Germany,Male,32,9,169947.41,2,1,1,27979.16,0,0,1,GOLD,371
470,Spain,Male,31,4,55732.92,2,1,1,103792.53,0,0,5,GOLD,397
663,Germany,Male,32,3,108586.86,1,1,1,182355.21,0,0,5,PLATINUM,723
529,Germany,Male,72,5,94216.05,1,1,1,78695.68,0,0,2,DIAMOND,712
732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0,0,3,GOLD,226
646,France,Female,30,5,0.0,2,1,0,13935.32,0,0,3,DIAMOND,786
708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0,0,3,DIAMOND,699
717,Spain,Female,34,1,0.0,2,1,0,119313.74,0,0,4,DIAMOND,533
558,Spain,Female,31,7,0.0,2,1,0,166720.28,0,0,1,SILVER,689
543,Germany,Female,25,1,146566.01,1,0,1,161407.48,0,0,3,PLATINUM,706
477,Germany,Female,39,4,182491.57,1,1,0,185830.72,0,0,3,SILVER,333
732,France,Male,26,7,0.0,2,1,0,154364.66,0,0,3,DIAMOND,994
660,France,Male,41,3,0.0,2,1,1,108665.89,0,0,4,DIAMOND,265
586,France,Male,29,3,0.0,2,1,1,142238.54,0,0,2,GOLD,1000
686,France,Female,43,0,0.0,1,1,1,170072.9,0,0,5,PLATINUM,929
660,France,Female,32,0,114668.89,1,1,0,84605.0,0,0,4,PLATINUM,458
641,France,Female,36,5,66392.64,1,1,0,31106.67,0,0,1,SILVER,224
798,France,Female,37,4,111723.08,1,1,1,83478.12,0,0,4,SILVER,778
574,Germany,Male,35,5,163856.76,1,1,1,15118.2,0,0,5,PLATINUM,679
664,France,Female,31,7,104158.84,1,1,0,134169.85,0,0,2,PLATINUM,951
653,Spain,Male,55,7,0.0,2,1,1,41967.03,0,0,2,SILVER,581
613,Spain,Male,37,3,171653.17,1,0,1,5353.12,0,0,4,DIAMOND,512
681,France,Female,37,7,69609.85,1,1,1,72127.83,0,0,3,SILVER,395
655,Spain,Female,35,1,82231.51,2,1,0,88798.02,0,0,1,SILVER,227
674,France,Male,37,3,0.0,1,1,0,158049.9,0,0,1,GOLD,716
740,France,Female,37,7,0.0,2,1,1,194270.91,0,0,1,DIAMOND,741
728,France,Male,30,10,114835.43,1,0,1,37662.49,0,0,5,PLATINUM,548
751,Germany,Male,54,9,156367.6,2,0,1,116179.92,0,0,1,SILVER,676
625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0,0,1,PLATINUM,677
845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0,0,1,DIAMOND,881
556,France,Female,47,2,139914.27,1,1,1,50390.98,0,0,1,SILVER,522
555,France,Female,26,7,0.0,2,1,0,93122.41,0,0,3,SILVER,591
492,France,Male,29,1,144591.96,1,1,1,196293.76,0,0,3,SILVER,251
706,Germany,Female,44,2,185932.18,2,1,0,65413.41,0,0,5,GOLD,536
468,France,Female,22,1,76318.64,1,1,1,194783.12,0,0,5,GOLD,819
555,Spain,Male,32,4,0.0,2,1,1,54405.79,0,0,4,DIAMOND,850
634,Spain,Female,41,4,0.0,2,1,1,164549.74,0,0,4,DIAMOND,311
744,Germany,Male,41,7,190409.34,2,1,1,138361.48,0,0,3,PLATINUM,915
680,France,Male,44,3,0.0,2,1,0,86935.08,0,0,5,SILVER,254
698,Spain,Female,63,5,0.0,1,1,1,173576.71,0,0,5,SILVER,545
418,France,Male,34,8,155973.88,1,1,0,154208.96,0,0,4,GOLD,777
639,Spain,Female,27,8,133806.54,2,1,0,6251.3,0,0,2,PLATINUM,533
583,France,Male,51,6,125268.03,2,1,0,165082.25,0,0,4,PLATINUM,837
698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0,0,3,DIAMOND,515
681,Spain,Female,32,3,0.0,2,1,1,59679.9,0,0,1,SILVER,526
777,France,Male,39,8,0.0,2,1,1,18613.52,0,0,1,PLATINUM,370
702,France,Male,37,10,150525.8,1,1,1,94728.49,0,0,4,DIAMOND,541
746,Spain,Female,25,3,104833.79,1,0,0,71911.3,0,0,2,PLATINUM,367
760,Spain,Female,33,1,118114.28,2,0,1,156660.21,0,0,2,SILVER,348
595,Germany,Female,41,9,150463.11,2,0,1,81548.38,0,0,3,PLATINUM,406
455,France,Female,27,5,155879.09,2,0,0,70774.97,0,0,3,SILVER,967
731,France,Male,19,6,0.0,2,1,1,151581.79,0,0,4,PLATINUM,457
667,Spain,Male,56,2,168883.08,1,0,1,18897.78,0,0,2,PLATINUM,321
850,France,Female,37,3,212778.2,1,0,1,69372.88,0,0,2,SILVER,661
586,Spain,Male,29,2,132450.24,1,1,1,36176.63,0,0,3,DIAMOND,423
680,France,Female,32,5,0.0,1,1,1,150684.23,0,0,5,GOLD,589
692,Spain,Male,46,2,0.0,2,1,1,105983.09,0,0,1,PLATINUM,345
507,France,Female,35,1,0.0,2,0,0,92131.54,0,0,5,GOLD,313
651,France,Male,40,4,0.0,2,1,1,147715.83,0,0,5,SILVER,771
528,Germany,Male,22,5,93547.23,2,0,1,961.57,0,0,4,DIAMOND,525
591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0,0,2,GOLD,515
576,Germany,Male,28,1,119336.29,2,0,1,58976.85,0,0,1,GOLD,592
698,France,Female,57,9,111359.55,2,1,0,105715.01,0,0,5,GOLD,567
805,Germany,Male,24,6,143221.35,2,1,0,186035.72,0,0,5,DIAMOND,545
779,France,Male,32,10,80728.15,1,1,0,86306.75,0,0,5,GOLD,379
500,France,Female,34,4,0.0,2,1,0,12833.96,0,0,2,DIAMOND,747
682,France,Female,64,10,128306.7,1,0,1,66040.83,0,0,4,PLATINUM,457
665,France,Female,44,7,0.0,2,1,1,66548.58,0,0,3,GOLD,580
639,Germany,Female,37,5,151242.48,1,0,1,49637.65,0,0,3,GOLD,776
671,Spain,Female,31,4,0.0,2,0,1,79270.02,0,0,2,GOLD,598
724,Germany,Female,33,9,119278.44,1,1,1,197148.24,0,0,2,GOLD,306
775,France,Female,32,2,108698.96,2,1,1,161069.73,0,0,4,PLATINUM,236
664,Germany,Male,36,6,71142.77,2,1,0,122433.09,0,0,3,DIAMOND,856
627,France,Female,57,9,0.0,2,1,1,107712.42,0,0,2,PLATINUM,333
673,France,Male,37,2,0.0,1,1,1,13624.02,0,0,2,GOLD,307
666,Spain,Male,43,5,0.0,2,1,0,29346.1,0,0,2,SILVER,464
617,Spain,Female,36,7,115617.24,1,1,1,71519.4,0,0,4,DIAMOND,801
745,Germany,Male,35,4,98270.34,1,1,0,133617.43,0,0,5,DIAMOND,271
687,Germany,Male,38,4,117633.28,1,0,1,88396.6,0,0,5,DIAMOND,827
689,Germany,Male,47,2,118812.5,2,0,0,31121.42,0,0,3,PLATINUM,810
688,Spain,Female,24,3,0.0,2,1,1,102195.16,0,0,5,DIAMOND,739
714,France,Male,54,7,126113.28,1,1,0,112777.38,0,0,3,GOLD,699
684,France,Male,33,4,140700.61,1,1,0,103557.93,0,0,5,PLATINUM,987
689,Spain,Female,31,4,0.0,2,1,1,136610.02,0,0,5,PLATINUM,840
607,France,Female,31,1,102523.88,1,1,1,166792.71,0,0,2,GOLD,492
745,France,Male,21,4,137910.45,1,1,1,177235.23,0,0,3,PLATINUM,923
539,France,Female,24,3,0.0,2,1,1,198161.07,0,0,4,PLATINUM,449
445,France,Male,37,3,0.0,2,1,1,180012.39,0,0,4,GOLD,288
711,France,Male,58,9,91285.13,2,1,1,26767.85,0,0,3,DIAMOND,949
575,France,Male,24,2,0.0,2,1,1,119927.81,0,0,2,PLATINUM,367
848,Spain,Male,35,5,120046.74,2,1,0,84710.65,0,0,5,GOLD,644
588,Spain,Male,34,10,0.0,2,1,0,79078.91,0,0,2,PLATINUM,632
741,Spain,Male,25,4,0.0,2,1,1,73873.65,0,0,5,SILVER,234
758,France,Male,51,8,81710.46,1,1,1,116520.07,0,0,4,PLATINUM,688
602,Spain,Male,33,5,0.0,2,0,1,64038.34,0,0,1,GOLD,713
656,Germany,Male,27,4,118627.16,2,1,1,160835.3,0,0,4,SILVER,563
667,France,Male,36,9,0.0,2,1,1,40062.29,0,0,4,SILVER,472
501,France,Female,39,9,117301.66,1,0,0,182025.95,0,0,5,SILVER,721
550,France,Male,57,5,0.0,1,1,1,133501.94,0,0,5,PLATINUM,484
513,Spain,Male,39,7,89039.9,2,1,1,146738.83,0,0,1,DIAMOND,675
706,Spain,Male,20,8,0.0,2,1,1,12368.11,0,0,4,PLATINUM,354
618,France,Female,21,2,125682.79,1,0,0,57762.0,0,0,1,PLATINUM,783
474,France,Male,37,3,98431.37,1,0,0,75698.44,0,0,4,DIAMOND,972
785,France,Female,40,3,0.0,2,1,1,96832.82,0,0,1,GOLD,222
591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0,0,2,DIAMOND,650
525,France,Female,25,6,0.0,2,1,0,89566.64,0,0,5,DIAMOND,476
825,France,Female,36,3,146053.66,1,1,1,138344.7,0,0,5,SILVER,347
