EmpID,Age,JobLevel,Dept,WorkEnv,PhysicalActivityHours,Stress,SleepHours,CommuteMode,CommuteDistance,JobSatisfaction
934,40.0,Mid,Operations,3,0.8,1.0,6.1,Motorbike,11.0,3.0
2310,22.0,Junior,IT,4,0.7,1.0,8.5,Motorbike,4.0,4.0
234,25.0,,,1,0.8,1.0,7.6,,5.0,5.0
2114,37.0,Senior,HR,5,3.3,2.0,7.0,Bike,8.0,5.0
580,26.0,Junior,Operations,5,1.3,1.0,7.4,Walk,1.0,5.0
2935,23.0,Junior,Finance,1,0.6,1.0,6.7,Public Transport,29.0,5.0
1285,42.0,Mid,Operations,5,2.7,2.0,5.4,Public Transport,19.0,2.0
2220,27.0,Junior,IT,2,0.7,1.0,7.1,Car,12.0,4.0
981,31.0,,Operations,3,1.7,2.0,7.2,Public Transport,12.0,3.0
1310,34.0,Senior,Marketing,4,2.4,1.0,9.4,Public Transport,19.0,5.0
942,22.0,Intern/Fresher,Legal,3,0.7,2.0,6.8,Bike,7.0,1.0
72,47.0,Senior,Marketing,2,0.8,1.0,9.1,Motorbike,14.0,5.0
1628,23.0,Junior,Operations,3,4.6,3.0,7.6,Public Transport,8.0,1.0
2919,32.0,,,1,2.8,1.0,7.2,,5.0,5.0
1648,24.0,Mid,IT,2,3.2,1.0,7.6,Bike,2.0,4.0
1581,50.0,Senior,IT,5,2.8,1.0,6.3,Car,8.0,4.0
2806,50.0,Lead,Customer Service,5,2.2,4.0,7.3,Motorbike,22.0,5.0
1479,40.0,Lead,IT,3,3.3,2.0,7.2,Car,27.0,4.0
2005,49.0,Mid,Finance,2,1.4,1.0,5.2,Walk,2.0,1.0
2901,26.0,Junior,IT,2,1.7,2.0,8.6,Car,18.0,3.0
2895,31.0,Mid,Marketing,5,2.1,1.0,7.1,Walk,2.0,4.0
1987,26.0,Senior,IT,2,2.5,1.0,5.1,Walk,1.0,4.0
299,25.0,Junior,Customer Service,5,1.0,1.0,7.5,Public Transport,13.0,4.0
1435,53.0,Lead,Sales,4,3.2,1.0,8.6,Car,29.0,5.0
355,25.0,Mid,Sales,2,1.6,4.0,7.7,Public Transport,17.0,4.0
2506,34.0,Senior,Finance,1,1.2,1.0,7.9,Walk,2.0,3.0
193,27.0,Mid,HR,1,2.8,1.0,5.5,Public Transport,17.0,5.0
255,31.0,Mid,Operations,5,2.7,1.0,5.8,Public Transport,24.0,4.0
1622,29.0,Mid,Legal,4,0.8,1.0,6.3,Walk,2.0,4.0
2143,40.0,Lead,IT,4,1.6,3.0,7.5,Car,29.0,4.0
2968,34.0,Mid,Marketing,2,2.8,5.0,6.9,Public Transport,11.0,3.0
374,22.0,Junior,Sales,5,0.7,3.0,7.8,Public Transport,24.0,4.0
1249,48.0,Mid,IT,1,2.1,1.0,7.4,Public Transport,15.0,2.0
1382,33.0,Senior,Marketing,3,1.0,1.0,7.1,Motorbike,4.0,2.0
2313,26.0,Senior,Operations,4,0.7,5.0,7.2,Public Transport,17.0,3.0
1157,25.0,Junior,Sales,4,1.0,1.0,6.8,Public Transport,28.0,2.0
2209,38.0,Senior,Finance,1,1.6,3.0,6.3,Public Transport,21.0,3.0
1732,22.0,Junior,Finance,2,1.6,4.0,7.5,Car,29.0,1.0
1071,29.0,Junior,IT,1,2.7,1.0,5.0,Car,24.0,1.0
2886,36.0,Mid,IT,3,0.1,2.0,9.0,Car,18.0,5.0
2921,33.0,Senior,Marketing,5,2.5,1.0,6.5,Car,9.0,5.0
171,47.0,Lead,Legal,4,2.7,1.0,6.2,Car,13.0,5.0
1466,36.0,Mid,Finance,3,2.3,4.0,6.6,Car,17.0,1.0
928,30.0,Mid,Finance,1,4.2,1.0,8.2,Car,18.0,3.0
570,37.0,Senior,Customer Service,5,2.6,1.0,6.2,Car,15.0,4.0
653,39.0,Senior,Customer Service,4,1.8,1.0,7.3,Car,5.0,4.0
3002,48.0,Mid,Finance,3,3.0,3.0,5.2,Bike,5.0,1.0
2606,23.0,Junior,HR,2,1.9,2.0,8.0,Car,17.0,4.0
2467,23.0,Junior,Finance,2,1.9,3.0,8.4,Public Transport,5.0,3.0
2200,24.0,Junior,IT,3,2.2,1.0,7.6,Car,11.0,4.0
31,30.0,Senior,HR,5,3.1,1.0,6.6,Public Transport,19.0,4.0
2708,27.0,,,4,0.7,4.0,7.0,,22.0,4.0
758,32.0,Senior,Operations,4,1.5,3.0,6.7,Public Transport,11.0,3.0
114,41.0,Senior,Finance,5,2.9,3.0,9.3,Motorbike,6.0,5.0
1015,26.0,Junior,Finance,3,1.2,3.0,6.8,Motorbike,15.0,1.0
1979,24.0,Junior,Marketing,1,3.0,4.0,6.6,Car,16.0,1.0
1200,32.0,Senior,Sales,5,3.5,1.0,6.5,Public Transport,9.0,5.0
1271,33.0,Mid,Legal,1,2.2,2.0,9.3,Public Transport,19.0,2.0
2651,36.0,Senior,Operations,5,4.0,1.0,5.3,Bike,8.0,4.0
2247,35.0,Senior,Sales,1,2.6,1.0,6.6,Car,27.0,4.0
362,30.0,Senior,Sales,3,2.1,1.0,6.4,Bike,4.0,4.0
996,23.0,Junior,IT,1,3.6,3.0,7.4,Public Transport,11.0,1.0
2266,58.0,Lead,IT,2,2.8,3.0,7.0,Bike,10.0,3.0
54,25.0,,,5,2.4,3.0,5.8,,5.0,5.0
429,40.0,Mid,Customer Service,5,3.9,1.0,5.2,Public Transport,12.0,3.0
2368,23.0,Intern/Fresher,Finance,2,0.1,3.0,8.0,Car,5.0,4.0
2994,54.0,Lead,Marketing,5,3.0,1.0,5.9,Car,28.0,5.0
807,50.0,Senior,Sales,4,1.6,1.0,7.7,Public Transport,22.0,3.0
585,26.0,,HR,3,2.0,2.0,5.7,,1.0,3.0
790,58.0,Lead,Finance,5,2.2,1.0,7.0,Car,5.0,3.0
2359,38.0,Senior,Legal,4,2.2,1.0,8.0,Car,19.0,4.0
534,26.0,Senior,Sales,3,2.1,2.0,7.5,Car,13.0,3.0
2316,36.0,Senior,Operations,2,2.4,2.0,7.1,Car,16.0,4.0
1617,33.0,Senior,Legal,5,3.1,1.0,5.7,Bike,9.0,4.0
2021,26.0,Junior,Finance,4,2.2,1.0,6.6,Public Transport,29.0,5.0
1330,39.0,Senior,Operations,5,2.1,1.0,5.1,Car,16.0,2.0
2780,50.0,Senior,Finance,3,0.1,2.0,8.2,Public Transport,26.0,5.0
2375,48.0,Mid,Operations,4,3.0,2.0,6.4,Car,23.0,4.0
2142,50.0,Senior,Customer Service,3,0.6,1.0,7.2,Public Transport,28.0,4.0
2195,48.0,Lead,IT,2,2.2,1.0,6.0,Motorbike,4.0,1.0
303,59.0,Lead,Marketing,2,1.8,1.0,6.8,Car,22.0,4.0
1080,25.0,Junior,Operations,1,3.7,1.0,6.2,Car,5.0,2.0
1505,22.0,Intern/Fresher,Legal,2,3.0,3.0,6.1,Car,11.0,1.0
2404,50.0,Senior,IT,1,1.2,1.0,7.3,Public Transport,6.0,4.0
1396,40.0,Senior,Marketing,5,1.1,1.0,7.1,Car,10.0,2.0
1383,42.0,Senior,IT,4,1.0,1.0,7.3,Car,26.0,2.0
2592,29.0,Junior,IT,1,1.9,2.0,6.7,Bike,7.0,4.0
535,35.0,Senior,Finance,3,2.6,1.0,6.9,Public Transport,5.0,4.0
47,32.0,Senior,Legal,3,2.9,1.0,8.0,Car,8.0,4.0
2599,24.0,Junior,Marketing,2,3.2,1.0,6.3,Public Transport,22.0,3.0
2423,47.0,Lead,HR,3,2.7,3.0,7.5,Walk,2.0,4.0
84,29.0,Junior,Customer Service,4,1.8,1.0,8.7,Walk,1.0,5.0
2160,40.0,Mid,IT,4,2.1,1.0,6.9,Public Transport,28.0,4.0
1144,27.0,Junior,Finance,4,1.1,1.0,7.2,Public Transport,10.0,2.0
1211,51.0,Senior,Finance,2,0.5,1.0,6.3,Motorbike,4.0,2.0
1660,31.0,Mid,Sales,1,1.8,1.0,7.3,Bike,3.0,4.0
40,26.0,Junior,IT,2,1.0,2.0,7.1,Bike,8.0,5.0
2407,40.0,Mid,Finance,4,0.6,3.0,6.9,Motorbike,7.0,4.0
1542,28.0,Junior,Finance,3,2.2,3.0,8.5,Walk,2.0,4.0
2202,51.0,Senior,Finance,3,1.5,4.0,7.2,Car,10.0,4.0
1302,26.0,Senior,IT,5,3.1,3.0,8.5,Car,23.0,2.0
595,23.0,Intern/Fresher,IT,4,1.8,3.0,6.8,Car,26.0,4.0
351,24.0,Junior,Marketing,5,1.1,3.0,6.8,Car,24.0,4.0
2501,40.0,Lead,Legal,3,2.8,1.0,8.8,Public Transport,19.0,4.0
2088,27.0,Junior,Finance,3,2.5,2.0,7.0,Car,18.0,1.0
1961,26.0,Junior,Finance,3,1.0,3.0,7.6,Car,25.0,4.0
2201,57.0,Senior,Finance,5,0.4,1.0,6.9,Motorbike,14.0,4.0
1199,38.0,Senior,IT,3,3.1,1.0,6.0,Public Transport,14.0,1.0
136,25.0,,,1,1.0,1.0,8.8,,15.0,5.0
1997,28.0,Senior,Marketing,4,0.0,1.0,9.5,Bike,10.0,5.0
2174,54.0,Senior,Finance,5,1.3,5.0,8.4,Car,25.0,4.0
1260,31.0,Senior,IT,3,2.9,5.0,5.2,Car,21.0,1.0
498,22.0,Intern/Fresher,Operations,4,2.1,4.0,5.0,Motorbike,17.0,3.0
1718,41.0,Senior,Operations,3,2.9,1.0,7.3,Car,10.0,4.0
2756,40.0,Mid,IT,5,2.6,3.0,6.3,Public Transport,9.0,4.0
196,38.0,Mid,Sales,1,2.5,1.0,7.4,Motorbike,13.0,5.0
1958,24.0,,Finance,4,3.6,1.0,6.9,,27.0,4.0
602,38.0,Senior,Operations,4,0.0,1.0,5.9,Public Transport,15.0,4.0
1306,59.0,Senior,Operations,1,3.0,1.0,6.6,Walk,2.0,2.0
640,23.0,,HR,2,2.7,4.0,6.6,,8.0,4.0
12,36.0,Senior,Marketing,3,1.7,1.0,7.0,Public Transport,17.0,4.0
1766,45.0,Mid,Finance,5,1.7,5.0,9.7,Walk,1.0,4.0
2256,24.0,Junior,Legal,2,2.3,2.0,7.9,Motorbike,15.0,4.0
1186,34.0,Senior,IT,4,0.1,1.0,8.2,Car,12.0,2.0
1693,32.0,Mid,IT,4,2.3,1.0,7.2,Car,27.0,4.0
395,35.0,Senior,Sales,3,1.1,1.0,6.4,Public Transport,13.0,4.0
1017,26.0,Junior,Customer Service,1,1.2,2.0,7.8,Public Transport,27.0,1.0
593,28.0,Junior,Finance,3,2.5,2.0,5.9,Car,13.0,4.0
2789,30.0,Senior,Operations,1,1.9,1.0,9.7,Public Transport,24.0,5.0
1095,44.0,,,5,1.0,1.0,7.2,,,2.0
2993,24.0,Mid,Marketing,3,1.4,1.0,6.8,Walk,2.0,5.0
48,24.0,Mid,IT,1,1.7,1.0,6.4,Car,23.0,4.0
861,46.0,Mid,Operations,1,0.8,1.0,8.2,Car,22.0,3.0
1433,39.0,Senior,HR,5,0.9,3.0,5.3,Bike,8.0,1.0
782,37.0,Mid,Finance,5,2.2,3.0,6.8,Car,13.0,3.0
1810,51.0,Lead,HR,3,0.0,1.0,6.2,Car,11.0,4.0
1027,31.0,Mid,Sales,5,2.8,3.0,7.2,Car,28.0,3.0
2540,26.0,Senior,IT,3,3.2,1.0,6.2,Public Transport,12.0,4.0
501,28.0,Junior,IT,3,2.7,1.0,6.7,Public Transport,22.0,4.0
1386,33.0,Mid,Finance,2,1.1,1.0,6.6,Car,17.0,1.0
2303,50.0,Lead,Operations,1,1.4,2.0,7.4,Bike,1.0,4.0
289,22.0,Intern/Fresher,Finance,1,3.6,1.0,7.4,Bike,6.0,4.0
798,36.0,Senior,Finance,4,2.8,4.0,8.3,Car,28.0,3.0
2471,54.0,Senior,Customer Service,4,2.7,1.0,7.0,Bike,2.0,4.0
663,38.0,Senior,Customer Service,4,1.7,3.0,6.5,Walk,2.0,4.0
2794,25.0,Senior,Finance,2,2.4,1.0,6.1,Public Transport,12.0,5.0
2532,25.0,Junior,Marketing,1,3.1,3.0,7.2,Public Transport,27.0,3.0
761,46.0,Mid,IT,3,2.4,1.0,7.4,Public Transport,22.0,3.0
1473,22.0,Intern/Fresher,IT,5,0.1,2.0,7.7,Walk,1.0,4.0
2149,33.0,Mid,Operations,2,3.4,3.0,6.2,Car,14.0,1.0
2470,37.0,Mid,IT,5,3.3,3.0,6.7,Car,10.0,4.0
1964,34.0,Mid,Finance,1,2.7,1.0,8.2,Public Transport,10.0,4.0
1815,31.0,Mid,Finance,3,1.2,2.0,6.0,Car,16.0,4.0
1627,50.0,Senior,Marketing,3,1.8,2.0,6.9,Car,21.0,4.0
719,37.0,Mid,IT,1,2.0,2.0,6.9,Bike,3.0,1.0
134,30.0,Mid,Operations,4,0.4,1.0,4.6,Public Transport,10.0,5.0
1557,37.0,Mid,Operations,2,1.4,2.0,8.3,Car,22.0,4.0
2067,41.0,Mid,Customer Service,3,2.7,1.0,4.9,Car,12.0,4.0
2570,32.0,Senior,Operations,2,2.6,1.0,6.8,Motorbike,4.0,4.0
2858,23.0,,Finance,4,1.4,1.0,6.1,Public Transport,15.0,5.0
2920,38.0,Mid,IT,2,1.0,3.0,7.4,Car,15.0,5.0
56,29.0,Mid,Finance,1,0.8,1.0,7.2,Car,6.0,5.0
2617,54.0,Lead,Finance,3,2.4,1.0,6.2,Public Transport,27.0,4.0
516,48.0,Lead,IT,2,0.8,3.0,5.7,Bike,3.0,3.0
1610,35.0,Senior,Finance,1,0.0,5.0,7.6,Motorbike,17.0,1.0
324,40.0,Senior,IT,4,1.1,3.0,8.1,Car,14.0,4.0
1674,24.0,Senior,Customer Service,2,0.7,1.0,6.8,Bike,4.0,4.0
2812,49.0,Senior,Marketing,4,2.3,1.0,6.4,Car,28.0,5.0
2083,30.0,Mid,Legal,4,2.8,3.0,7.7,Bike,9.0,4.0
512,22.0,,,3,2.9,1.0,9.0,,3.0,4.0
1289,36.0,Mid,Legal,4,2.7,1.0,7.0,Public Transport,13.0,2.0
2668,31.0,Senior,Operations,3,1.5,2.0,6.9,Bike,8.0,4.0
1248,31.0,Mid,Operations,5,0.7,4.0,6.5,Walk,2.0,2.0
1675,52.0,Senior,Marketing,1,0.8,1.0,9.1,Public Transport,26.0,4.0
895,29.0,Junior,Sales,4,3.5,4.0,5.9,Car,11.0,1.0
1970,31.0,Mid,Operations,3,1.8,1.0,8.1,Car,8.0,4.0
256,49.0,Mid,Marketing,1,2.6,1.0,8.9,Public Transport,24.0,4.0
1998,50.0,Senior,Marketing,3,1.8,1.0,6.5,Motorbike,24.0,4.0
551,27.0,Junior,Legal,4,2.0,1.0,8.7,Walk,2.0,5.0
1868,48.0,Mid,Finance,3,3.4,1.0,8.2,Motorbike,15.0,4.0
2721,39.0,Senior,Marketing,1,0.6,3.0,7.6,Car,13.0,3.0
1266,28.0,Mid,IT,3,1.9,2.0,7.6,Public Transport,10.0,2.0
2265,49.0,Senior,IT,2,2.0,1.0,7.6,Bike,9.0,4.0
2601,49.0,Mid,IT,2,1.4,2.0,6.6,Bike,4.0,3.0
87,40.0,Lead,Legal,1,2.7,1.0,7.2,Car,14.0,5.0
1319,59.0,Senior,Sales,3,3.8,3.0,8.6,Car,26.0,2.0
562,24.0,Junior,Operations,1,2.0,1.0,6.3,Bike,1.0,4.0
386,36.0,Senior,Finance,3,1.9,1.0,6.8,Public Transport,18.0,4.0
576,48.0,Mid,Marketing,4,1.3,1.0,6.5,Car,27.0,4.0
2172,34.0,Senior,Legal,4,1.5,1.0,7.5,Car,13.0,4.0
110,27.0,Junior,Customer Service,4,1.4,1.0,8.1,Public Transport,21.0,5.0
426,59.0,Senior,IT,2,1.9,1.0,6.6,Public Transport,21.0,4.0
2364,22.0,Intern/Fresher,Finance,3,1.5,1.0,6.8,Bike,2.0,3.0
1724,29.0,Junior,Operations,5,3.1,1.0,5.5,Car,18.0,4.0
2024,28.0,Junior,Operations,3,0.1,2.0,6.9,Public Transport,21.0,4.0
1307,23.0,Intern/Fresher,Sales,1,0.8,2.0,6.8,Bike,4.0,2.0
608,25.0,Junior,Legal,3,1.7,4.0,9.4,Bike,10.0,4.0
2098,32.0,Mid,IT,1,2.3,1.0,7.6,Car,16.0,4.0
961,25.0,Junior,Finance,5,0.7,3.0,6.3,Car,18.0,3.0
228,42.0,Senior,Marketing,3,2.9,1.0,6.7,Motorbike,17.0,4.0
2273,50.0,Lead,Operations,1,5.0,2.0,8.1,Car,19.0,4.0
1217,48.0,Mid,Customer Service,5,1.2,1.0,6.6,Car,16.0,2.0
959,38.0,Senior,Marketing,3,1.8,4.0,7.5,Public Transport,15.0,3.0
846,54.0,,,2,,1.0,,,,3.0
416,33.0,Senior,HR,4,0.0,2.0,7.6,Bike,5.0,4.0
79,25.0,Junior,Finance,1,1.6,1.0,7.4,Public Transport,24.0,5.0
555,26.0,Junior,Sales,2,3.0,3.0,8.5,Motorbike,11.0,3.0
1074,54.0,Senior,Finance,3,1.4,5.0,8.3,Public Transport,12.0,1.0
2807,35.0,Mid,Marketing,3,0.6,1.0,5.4,Motorbike,8.0,5.0
2790,48.0,Mid,IT,3,2.5,1.0,7.3,Motorbike,22.0,5.0
1734,23.0,,Finance,2,2.2,1.0,5.7,Public Transport,12.0,1.0
2416,44.0,Senior,IT,4,2.8,1.0,7.3,Car,6.0,4.0
1595,28.0,Junior,HR,5,2.0,4.0,7.8,Bike,9.0,1.0
631,27.0,,Operations,5,1.2,3.0,6.8,,25.0,3.0
1748,40.0,,,2,1.2,1.0,,,,4.0
2959,59.0,Lead,Finance,4,2.6,1.0,6.4,Public Transport,25.0,4.0
5,22.0,Intern/Fresher,IT,4,1.6,2.0,5.5,Car,22.0,5.0
49,43.0,Lead,IT,5,3.9,4.0,7.3,Car,14.0,5.0
702,48.0,,,1,2.1,2.0,6.3,,24.0,3.0
658,31.0,Mid,IT,4,2.1,1.0,8.9,Car,17.0,5.0
1607,34.0,,,1,1.0,2.0,8.1,,29.0,1.0
407,39.0,Senior,Marketing,1,2.1,2.0,6.9,Bike,10.0,3.0
2773,35.0,Senior,Operations,4,2.0,1.0,6.8,Public Transport,26.0,3.0
801,33.0,Senior,Finance,3,1.7,2.0,6.5,Motorbike,6.0,3.0
73,30.0,Senior,Operations,2,2.7,1.0,6.3,Walk,2.0,5.0
206,37.0,Senior,Sales,3,2.6,2.0,8.2,Public Transport,5.0,5.0
515,45.0,Senior,Legal,2,2.7,1.0,7.3,Car,18.0,3.0
1454,44.0,Mid,IT,4,3.3,1.0,6.8,Public Transport,14.0,2.0
2498,35.0,Mid,Marketing,3,1.0,1.0,6.2,Walk,2.0,4.0
2654,42.0,Mid,IT,4,2.8,2.0,6.6,Public Transport,5.0,4.0
1216,33.0,Mid,Finance,2,3.1,1.0,7.4,Car,12.0,2.0
1203,23.0,Junior,Finance,3,3.9,2.0,7.9,Public Transport,5.0,2.0
1016,50.0,Senior,Finance,2,2.5,1.0,6.4,Walk,2.0,3.0
563,34.0,Mid,Legal,4,1.8,1.0,6.5,Bike,9.0,4.0
1131,24.0,Mid,Operations,3,3.7,2.0,6.9,Car,6.0,2.0
1115,23.0,Junior,IT,4,1.8,1.0,6.4,Car,26.0,2.0
689,29.0,Mid,Finance,3,2.9,1.0,8.2,Bike,3.0,3.0
2205,39.0,Mid,IT,5,1.5,1.0,6.5,Car,8.0,4.0
1300,23.0,Intern/Fresher,IT,1,3.3,3.0,7.0,Car,17.0,2.0
392,33.0,Senior,IT,3,1.8,1.0,8.8,Car,27.0,4.0
2288,37.0,Mid,Finance,3,3.1,4.0,7.2,Bike,9.0,4.0
2051,30.0,Mid,Operations,1,2.5,1.0,7.9,Walk,2.0,4.0
1758,48.0,Mid,Marketing,4,1.8,3.0,6.4,Motorbike,13.0,1.0
1878,31.0,Senior,Customer Service,4,1.9,1.0,7.7,Bike,9.0,4.0
1866,48.0,Mid,Marketing,2,1.8,1.0,5.7,Bike,1.0,4.0
2759,31.0,Senior,Sales,2,1.8,2.0,8.0,Car,8.0,4.0
2777,24.0,Junior,IT,4,0.1,3.0,6.9,Walk,2.0,3.0
152,22.0,Intern/Fresher,IT,4,1.4,2.0,7.7,Public Transport,5.0,5.0
2291,23.0,Intern/Fresher,IT,5,2.8,2.0,6.7,Public Transport,18.0,4.0
1765,32.0,Senior,Customer Service,4,0.3,1.0,7.3,Public Transport,8.0,4.0
2267,25.0,Mid,Operations,1,2.6,3.0,5.2,Public Transport,26.0,3.0
1323,38.0,Senior,IT,2,3.2,1.0,7.5,Car,27.0,2.0
1042,29.0,Junior,IT,5,1.1,1.0,6.8,Bike,9.0,3.0
1792,39.0,Senior,Customer Service,2,0.1,1.0,8.0,Public Transport,20.0,4.0
2640,29.0,Senior,Marketing,1,1.1,3.0,7.7,Walk,2.0,3.0
24,29.0,Mid,Finance,3,2.1,1.0,6.5,Walk,2.0,4.0
2783,26.0,Junior,Finance,2,1.2,1.0,6.3,Walk,1.0,3.0
2169,52.0,,IT,5,3.1,1.0,6.9,,21.0,4.0
1106,23.0,Intern/Fresher,Operations,4,1.6,4.0,5.2,Public Transport,22.0,1.0
2929,36.0,Mid,Finance,1,2.7,5.0,6.8,Car,17.0,3.0
1654,48.0,Mid,Legal,2,0.4,1.0,7.2,Walk,1.0,4.0
117,34.0,Mid,IT,5,2.6,1.0,6.3,Car,6.0,5.0
649,45.0,Mid,HR,1,2.8,1.0,6.8,Walk,2.0,3.0
1281,25.0,Junior,Finance,5,1.1,1.0,5.9,Car,20.0,2.0
2824,23.0,Intern/Fresher,Operations,5,2.5,1.0,7.4,Walk,1.0,5.0
139,32.0,Mid,HR,1,1.7,2.0,7.3,Motorbike,19.0,5.0
2152,50.0,Senior,Operations,2,3.3,1.0,6.6,Bike,10.0,1.0
313,23.0,Junior,IT,1,2.2,4.0,7.1,Public Transport,29.0,2.0
1981,29.0,Junior,Finance,4,3.9,1.0,7.6,Car,18.0,5.0
1771,47.0,Senior,Finance,3,0.5,1.0,6.3,Walk,1.0,1.0
1526,31.0,Senior,Finance,4,1.3,1.0,7.0,Public Transport,10.0,4.0
201,49.0,Senior,Operations,4,2.5,3.0,8.0,Motorbike,9.0,5.0
587,34.0,Mid,Operations,5,2.0,1.0,7.4,Car,12.0,4.0
1222,34.0,Mid,Finance,4,1.5,5.0,6.8,Motorbike,19.0,1.0
2973,38.0,Mid,Legal,1,1.8,1.0,7.7,Motorbike,21.0,5.0
1297,33.0,Mid,Marketing,3,2.8,3.0,6.3,Public Transport,27.0,2.0
198,34.0,Senior,Operations,3,2.2,3.0,7.6,Car,26.0,5.0
2589,33.0,Senior,Finance,5,0.7,1.0,7.0,Car,9.0,4.0
1636,49.0,Lead,Marketing,3,1.4,3.0,6.0,Walk,1.0,1.0
1376,31.0,,Finance,3,3.8,1.0,6.6,Bike,9.0,2.0
721,23.0,Intern/Fresher,Customer Service,5,2.1,1.0,8.4,Car,21.0,3.0
486,27.0,Junior,IT,2,1.5,1.0,6.9,Bike,2.0,3.0
1733,42.0,,IT,4,2.5,1.0,6.8,,19.0,4.0
600,33.0,Senior,Finance,2,2.1,2.0,7.2,Public Transport,20.0,3.0
410,40.0,Mid,IT,4,3.4,1.0,6.1,Car,22.0,4.0
479,31.0,Mid,Sales,4,1.5,3.0,5.9,Car,22.0,3.0
1172,50.0,Lead,Operations,4,1.4,2.0,5.5,Bike,9.0,2.0
796,37.0,Mid,Sales,2,3.2,1.0,7.3,Car,27.0,3.0
241,34.0,Senior,Marketing,1,2.8,1.0,7.1,Walk,2.0,4.0
2585,28.0,Junior,IT,2,0.9,1.0,8.5,Bike,10.0,4.0
1055,22.0,Intern/Fresher,Sales,3,3.2,1.0,6.1,Bike,4.0,3.0
444,46.0,,Sales,1,3.5,1.0,7.8,Motorbike,22.0,4.0
2394,47.0,Mid,IT,1,1.8,2.0,6.3,Car,15.0,3.0
2559,23.0,Intern/Fresher,Operations,5,2.2,1.0,5.3,Motorbike,7.0,4.0
635,45.0,Senior,HR,2,1.4,1.0,5.8,Public Transport,8.0,4.0
2401,27.0,Senior,Finance,1,3.8,1.0,5.8,Car,22.0,3.0
467,46.0,Mid,Sales,2,2.4,2.0,7.9,Bike,4.0,4.0
322,22.0,Junior,Finance,4,1.8,2.0,6.9,Public Transport,28.0,2.0
1033,40.0,Senior,Sales,3,2.4,1.0,8.6,Car,8.0,3.0
98,23.0,,IT,4,1.2,1.0,6.5,,5.0,5.0
1458,36.0,,Operations,3,3.3,4.0,6.2,,20.0,1.0
975,22.0,Intern/Fresher,Sales,2,2.3,3.0,8.0,Car,27.0,3.0
2349,37.0,Senior,Sales,4,1.9,1.0,6.6,Public Transport,21.0,4.0
2449,32.0,Mid,HR,5,2.4,1.0,7.5,Car,20.0,4.0
1843,44.0,Senior,IT,5,2.9,1.0,6.1,Walk,2.0,4.0
987,22.0,Intern/Fresher,IT,1,3.1,2.0,8.6,Walk,1.0,1.0
2239,27.0,Junior,Operations,5,2.8,1.0,8.6,Car,7.0,5.0
2412,37.0,Mid,IT,5,1.5,1.0,5.5,Car,16.0,4.0
610,47.0,Mid,IT,5,2.3,1.0,6.2,Bike,4.0,4.0
459,24.0,,Marketing,1,4.0,1.0,6.5,Public Transport,28.0,4.0
468,22.0,Junior,IT,3,0.1,1.0,9.3,Walk,1.0,4.0
1171,30.0,Mid,Operations,2,4.2,4.0,6.2,Car,13.0,2.0
1564,30.0,Senior,Sales,3,1.8,1.0,5.5,Motorbike,13.0,4.0
425,35.0,Senior,Finance,3,2.3,1.0,7.2,Walk,2.0,4.0
301,30.0,Senior,Sales,2,3.6,3.0,7.4,Walk,1.0,2.0
2541,22.0,Intern/Fresher,IT,3,1.0,1.0,8.0,Motorbike,12.0,4.0
2896,29.0,Junior,Legal,5,2.5,1.0,8.5,Public Transport,23.0,5.0
1514,53.0,Lead,IT,4,2.5,1.0,7.9,Public Transport,11.0,4.0
1816,44.0,Mid,IT,3,1.7,1.0,6.6,Public Transport,16.0,4.0
2510,55.0,Lead,Finance,3,0.7,1.0,6.0,Car,19.0,4.0
1570,36.0,Senior,IT,2,2.8,1.0,7.1,Car,29.0,4.0
800,32.0,Senior,HR,2,3.2,4.0,6.3,Bike,1.0,3.0
437,35.0,Senior,Legal,4,3.4,1.0,5.9,Bike,1.0,4.0
573,52.0,Lead,Operations,3,3.2,2.0,5.7,Car,10.0,3.0
848,23.0,Junior,HR,3,2.1,5.0,6.8,Public Transport,25.0,1.0
1664,33.0,Senior,IT,5,1.8,1.0,6.9,Bike,7.0,4.0
2080,31.0,Senior,IT,3,2.4,5.0,8.5,Car,6.0,4.0
1169,43.0,Senior,IT,4,0.8,3.0,6.6,Car,14.0,1.0
735,48.0,,Finance,1,0.5,5.0,9.5,,24.0,1.0
609,30.0,Mid,HR,1,1.7,1.0,7.3,Public Transport,6.0,4.0
917,24.0,Junior,Sales,4,0.9,1.0,7.7,Public Transport,22.0,3.0
2841,32.0,Senior,Marketing,2,0.9,1.0,6.9,Walk,1.0,3.0
215,23.0,Intern/Fresher,IT,4,2.1,3.0,6.0,Car,6.0,5.0
561,37.0,Senior,Marketing,4,2.6,1.0,6.1,Public Transport,8.0,5.0
2107,31.0,Senior,Operations,4,1.6,1.0,6.8,Car,10.0,4.0
348,59.0,Lead,IT,5,1.0,1.0,8.7,Public Transport,16.0,4.0
2179,34.0,Mid,IT,3,2.2,2.0,8.0,Bike,10.0,1.0
2787,39.0,Senior,Sales,5,2.9,1.0,7.0,Car,26.0,5.0
1358,28.0,Junior,Operations,3,1.0,1.0,8.1,Bike,3.0,2.0
1609,32.0,Senior,IT,3,1.8,1.0,5.7,Public Transport,26.0,4.0
2425,44.0,Senior,IT,5,2.3,1.0,6.0,Car,5.0,4.0
2808,25.0,Junior,Operations,1,1.3,1.0,6.8,Car,16.0,5.0
